year,party,support
1975,1,0.008
1975,2,0.291
1975,3,0
1975,4,0.059
1975,5,0
1975,6,0
1975,7,0.069
1975,8,0.008
1975,9,0.288
1975,10,0
1975,11,0.203
1975,12,0.073
1979,1,0.022
1979,2,0.29
1979,3,0
1979,4,0.056
1979,5,0
1979,6,0
1979,7,0.049
1979,8,0.009
1979,9,0.275
1979,10,0
1979,11,0.232
1979,12,0.066
1983,1,0.031
1983,2,0.304
1983,3,0
1983,4,0.032
1983,5,0
1983,6,0
1983,7,0.097
1983,8,0.014
1983,9,0.226
1983,10,0
1983,11,0.225
1983,12,0.072
1987,1,0.023
1987,2,0.212
1987,3,0.11
1987,4,0.027
1987,5,0
1987,6,0
1987,7,0.066
1987,8,0.01
1987,9,0.248
1987,10,0
1987,11,0.209
1987,12,0.095
1991,1,0.003
1991,2,0.197
1991,3,0.106
1991,4,0.014
1991,5,0
1991,6,0
1991,7,0.037
1991,8,0.011
1991,9,0.25
1991,10,0
1991,11,0.217
1991,12,0.165
1995,1,0.018
1995,2,0.24
1995,3,0.08
1995,4,0.018
1995,5,0
1995,6,0
1995,7,0.024
1995,8,0.011
1995,9,0.256
1995,10,0
1995,11,0.198
1995,12,0.155
1999,1,0
1999,2,0.24
1999,3,0.096
1999,4,0.022
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.011
1999,9,0.274
1999,10,0
1999,11,0.241
1999,12,0.097
2003,1,0
2003,2,0.24
2003,3,0.091
2003,4,0.031
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.027
2003,9,0.222
2003,10,0
2003,11,0.311
2003,12,0.066
2007,1,0
2007,2,0.175
2007,3,0.148
2007,4,0.03
2007,5,0
2007,6,0
2007,7,0.011
2007,8,0.052
2007,9,0.212
2007,10,0
2007,11,0.336
2007,12,0.035
2011,1,0.003
2011,2,0.138
2011,3,0.091
2011,4,0.025
2011,5,0.07
2011,6,0.168
2011,7,0.024
2011,8,0.018
2011,9,0.168
2011,10,0
2011,11,0.276
2011,12,0.02
2015,1,0.001
2015,2,0.129
2015,3,0.073
2015,4,0.03
2015,5,0.082
2015,6,0.133
2015,7,0.013
2015,8,0.015
2015,9,0.17
2015,10,0
2015,11,0.341
2015,12,0.011
