year,party,support
1975,1,0.046
1975,2,0.435
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.168
1975,9,0.344
1975,10,0
1975,11,0
1975,12,0
1979,1,0.049
1979,2,0.4
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.177
1979,9,0.374
1979,10,0
1979,11,0
1979,12,0
1983,1,0.021
1983,2,0.429
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.045
1983,8,0.166
1983,9,0.339
1983,10,0
1983,11,0
1983,12,0
1987,1,0.001
1987,2,0.339
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.104
1987,8,0.161
1987,9,0.335
1987,10,0
1987,11,0
1987,12,0.061
1991,1,0
1991,2,0.271
1991,3,0.071
1991,4,0.005
1991,5,0
1991,6,0
1991,7,0.082
1991,8,0.161
1991,9,0.287
1991,10,0
1991,11,0
1991,12,0.122
1995,1,0
1995,2,0.294
1995,3,0.058
1995,4,0
1995,5,0
1995,6,0
1995,7,0.041
1995,8,0.169
1995,9,0.22
1995,10,0
1995,11,0.054
1995,12,0.164
1999,1,0
1999,2,0.334
1999,3,0.051
1999,4,0
1999,5,0
1999,6,0
1999,7,0.014
1999,8,0.167
1999,9,0.219
1999,10,0
1999,11,0.201
1999,12,0.015
2003,1,0
2003,2,0.38
2003,3,0.059
2003,4,0.007
2003,5,0
2003,6,0
2003,7,0
2003,8,0.179
2003,9,0.162
2003,10,0
2003,11,0.212
2003,12,0
2007,1,0
2007,2,0.235
2007,3,0.106
2007,4,0.01
2007,5,0
2007,6,0
2007,7,0
2007,8,0.201
2007,9,0.161
2007,10,0
2007,11,0.279
2007,12,0.007
2011,1,0
2011,2,0.235
2011,3,0.066
2011,4,0.008
2011,5,0.035
2011,6,0.064
2011,7,0.02
2011,8,0.179
2011,9,0.138
2011,10,0
2011,11,0.25
2011,12,0.004
2015,1,0
2015,2,0.255
2015,3,0.05
2015,4,0.011
2015,5,0.021
2015,6,0.047
2015,7,0.009
2015,8,0.141
2015,9,0.167
2015,10,0
2015,11,0.293
2015,12,0.006
