year,party,support
1975,1,0.003
1975,2,0.322
1975,3,0
1975,4,0.013
1975,5,0
1975,6,0
1975,7,0.033
1975,8,0.005
1975,9,0.193
1975,10,0
1975,11,0.382
1975,12,0.047
1979,1,0.016
1979,2,0.293
1979,3,0
1979,4,0.014
1979,5,0
1979,6,0
1979,7,0.028
1979,8,0.003
1979,9,0.223
1979,10,0
1979,11,0.396
1979,12,0.028
1983,1,0.031
1983,2,0.283
1983,3,0
1983,4,0.017
1983,5,0
1983,6,0
1983,7,0.055
1983,8,0.007
1983,9,0.209
1983,10,0
1983,11,0.352
1983,12,0.045
1987,1,0.013
1987,2,0.225
1987,3,0.089
1987,4,0.027
1987,5,0
1987,6,0
1987,7,0.043
1987,8,0.006
1987,9,0.173
1987,10,0
1987,11,0.352
1987,12,0.07
1991,1,0.01
1991,2,0.187
1991,3,0.089
1991,4,0.034
1991,5,0
1991,6,0
1991,7,0.045
1991,8,0.01
1991,9,0.18
1991,10,0
1991,11,0.327
1991,12,0.119
1995,1,0.013
1995,2,0.21
1995,3,0.052
1995,4,0.028
1995,5,0
1995,6,0
1995,7,0.025
1995,8,0.008
1995,9,0.241
1995,10,0
1995,11,0.307
1995,12,0.116
1999,1,0
1999,2,0.253
1999,3,0.057
1999,4,0.051
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.008
1999,9,0.251
1999,10,0
1999,11,0.286
1999,12,0.08
2003,1,0
2003,2,0.286
2003,3,0.069
2003,4,0.063
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.014
2003,9,0.207
2003,10,0
2003,11,0.289
2003,12,0.061
2007,1,0
2007,2,0.219
2007,3,0.088
2007,4,0.05
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.033
2007,9,0.184
2007,10,0
2007,11,0.359
2007,12,0.054
2011,1,0.003
2011,2,0.179
2011,3,0.063
2011,4,0.032
2011,5,0.047
2011,6,0.178
2011,7,0.023
2011,8,0.011
2011,9,0.098
2011,10,0
2011,11,0.333
2011,12,0.033
2015,1,0.002
2015,2,0.168
2015,3,0.051
2015,4,0.043
2015,5,0.06
2015,6,0.159
2015,7,0.013
2015,8,0.011
2015,9,0.103
2015,10,0
2015,11,0.364
2015,12,0.027
