year,party,support
1975,1,0
1975,2,0.296
1975,3,0
1975,4,0.021
1975,5,0
1975,6,0
1975,7,0.01
1975,8,0
1975,9,0.171
1975,10,0
1975,11,0.457
1975,12,0.044
1979,1,0.013
1979,2,0.211
1979,3,0
1979,4,0.013
1979,5,0
1979,6,0
1979,7,0.014
1979,8,0.001
1979,9,0.135
1979,10,0
1979,11,0.601
1979,12,0.011
1983,1,0.015
1983,2,0.216
1983,3,0
1983,4,0.008
1983,5,0
1983,6,0
1983,7,0.052
1983,8,0.005
1983,9,0.155
1983,10,0
1983,11,0.504
1983,12,0.043
1987,1,0.005
1987,2,0.138
1987,3,0.054
1987,4,0.009
1987,5,0
1987,6,0
1987,7,0.05
1987,8,0.013
1987,9,0.118
1987,10,0
1987,11,0.554
1987,12,0.059
1991,1,0.009
1991,2,0.095
1991,3,0.046
1991,4,0.012
1991,5,0
1991,6,0
1991,7,0.039
1991,8,0.011
1991,9,0.144
1991,10,0
1991,11,0.513
1991,12,0.132
1995,1,0.005
1995,2,0.125
1995,3,0.029
1995,4,0.017
1995,5,0
1995,6,0
1995,7,0.009
1995,8,0.005
1995,9,0.117
1995,10,0
1995,11,0.481
1995,12,0.213
1999,1,0
1999,2,0.153
1999,3,0.03
1999,4,0.026
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.006
1999,9,0.126
1999,10,0
1999,11,0.528
1999,12,0.115
2003,1,0
2003,2,0.174
2003,3,0.067
2003,4,0.019
2003,5,0
2003,6,0
2003,7,0.01
2003,8,0.013
2003,9,0.139
2003,10,0
2003,11,0.475
2003,12,0.103
2007,1,0
2007,2,0.086
2007,3,0.101
2007,4,0.018
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.021
2007,9,0.142
2007,10,0
2007,11,0.548
2007,12,0.069
2011,1,0
2011,2,0.064
2011,3,0.069
2011,4,0.013
2011,5,0.02
2011,6,0.148
2011,7,0.015
2011,8,0.007
2011,9,0.088
2011,10,0
2011,11,0.542
2011,12,0.035
2015,1,0
2015,2,0.063
2015,3,0.092
2015,4,0.008
2015,5,0.022
2015,6,0.085
2015,7,0.016
2015,8,0.007
2015,9,0.135
2015,10,0
2015,11,0.546
2015,12,0.027
