year,party,support
1975,1,0.051
1975,2,0.182
1975,3,0
1975,4,0.044
1975,5,0
1975,6,0
1975,7,0.142
1975,8,0.043
1975,9,0.18
1975,10,0
1975,11,0.267
1975,12,0.092
1979,1,0.044
1979,2,0.191
1979,3,0.029
1979,4,0.028
1979,5,0
1979,6,0
1979,7,0.098
1979,8,0.037
1979,9,0.296
1979,10,0
1979,11,0.258
1979,12,0.019
1983,1,0.07
1983,2,0.209
1983,3,0.041
1983,4,0.041
1983,5,0
1983,6,0
1983,7,0.096
1983,8,0.064
1983,9,0.27
1983,10,0
1983,11,0.186
1983,12,0.024
1987,1,0.04
1987,2,0.146
1987,3,0.077
1987,4,0.035
1987,5,0
1987,6,0
1987,7,0.099
1987,8,0.03
1987,9,0.341
1987,10,0
1987,11,0.176
1987,12,0.056
1991,1,0.043
1991,2,0.173
1991,3,0.066
1991,4,0.028
1991,5,0
1991,6,0
1991,7,0.06
1991,8,0.018
1991,9,0.293
1991,10,0
1991,11,0.246
1991,12,0.074
1995,1,0.042
1995,2,0.211
1995,3,0.07
1995,4,0.025
1995,5,0
1995,6,0
1995,7,0.033
1995,8,0.031
1995,9,0.263
1995,10,0
1995,11,0.257
1995,12,0.067
1999,1,0.017
1999,2,0.254
1999,3,0.047
1999,4,0.022
1999,5,0
1999,6,0
1999,7,0.025
1999,8,0.04
1999,9,0.221
1999,10,0
1999,11,0.335
1999,12,0.038
2003,1,0.013
2003,2,0.257
2003,3,0.074
2003,4,0.036
2003,5,0
2003,6,0
2003,7,0.022
2003,8,0.04
2003,9,0.199
2003,10,0
2003,11,0.334
2003,12,0.025
2007,1,0.009
2007,2,0.2
2007,3,0.106
2007,4,0.031
2007,5,0.056
2007,6,0
2007,7,0.003
2007,8,0.074
2007,9,0.155
2007,10,0
2007,11,0.341
2007,12,0.023
2011,1,0.002
2011,2,0.168
2011,3,0.084
2011,4,0.022
2011,5,0.116
2011,6,0.058
2011,7,0.018
2011,8,0.045
2011,9,0.155
2011,10,0
2011,11,0.309
2011,12,0.023
2015,1,0.002
2015,2,0.186
2015,3,0.048
2015,4,0.021
2015,5,0.082
2015,6,0.049
2015,7,0.032
2015,8,0.041
2015,9,0.168
2015,10,0
2015,11,0.349
2015,12,0.021
