year,party,support
1975,1,0
1975,2,0.222
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.073
1975,8,0.139
1975,9,0.151
1975,10,0
1975,11,0.307
1975,12,0.109
1979,1,0
1979,2,0.245
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.066
1979,8,0.199
1979,9,0.193
1979,10,0
1979,11,0.255
1979,12,0.041
1983,1,0
1983,2,0.247
1983,3,0.064
1983,4,0.074
1983,5,0
1983,6,0
1983,7,0.022
1983,8,0.153
1983,9,0.257
1983,10,0
1983,11,0.163
1983,12,0.02
1987,1,0.001
1987,2,0.156
1987,3,0.132
1987,4,0
1987,5,0
1987,6,0
1987,7,0.06
1987,8,0.152
1987,9,0.239
1987,10,0
1987,11,0.191
1987,12,0.069
1991,1,0
1991,2,0.177
1991,3,0.113
1991,4,0.041
1991,5,0
1991,6,0
1991,7,0.07
1991,8,0.099
1991,9,0.194
1991,10,0
1991,11,0.212
1991,12,0.095
1995,1,0
1995,2,0.186
1995,3,0.132
1995,4,0.033
1995,5,0
1995,6,0
1995,7,0.025
1995,8,0.105
1995,9,0.129
1995,10,0
1995,11,0.272
1995,12,0.118
1999,1,0
1999,2,0.2
1999,3,0.118
1999,4,0.03
1999,5,0
1999,6,0
1999,7,0.047
1999,8,0.163
1999,9,0.106
1999,10,0
1999,11,0.259
1999,12,0.077
2003,1,0
2003,2,0.149
2003,3,0.155
2003,4,0.027
2003,5,0
2003,6,0
2003,7,0.004
2003,8,0.151
2003,9,0.112
2003,10,0
2003,11,0.351
2003,12,0.052
2007,1,0
2007,2,0.128
2007,3,0.179
2007,4,0.032
2007,5,0
2007,6,0
2007,7,0.01
2007,8,0.127
2007,9,0.112
2007,10,0
2007,11,0.359
2007,12,0.053
2011,1,0
2011,2,0.133
2011,3,0.138
2011,4,0.018
2011,5,0.041
2011,6,0.041
2011,7,0
2011,8,0.127
2011,9,0.115
2011,10,0
2011,11,0.344
2011,12,0.043
2015,1,0
2015,2,0.14
2015,3,0.084
2015,4,0.013
2015,5,0.079
2015,6,0.031
2015,7,0.002
2015,8,0.106
2015,9,0.17
2015,10,0
2015,11,0.352
2015,12,0.024
