year,party,support
1975,1,0.013
1975,2,0.149
1975,3,0
1975,4,0.042
1975,5,0
1975,6,0
1975,7,0.106
1975,8,0.003
1975,9,0.083
1975,10,0
1975,11,0.415
1975,12,0.188
1979,1,0.014
1979,2,0.206
1979,3,0.031
1979,4,0.156
1979,5,0
1979,6,0
1979,7,0.063
1979,8,0.013
1979,9,0.048
1979,10,0
1979,11,0.439
1979,12,0.031
1983,1,0.063
1983,2,0.242
1983,3,0.057
1983,4,0.102
1983,5,0
1983,6,0
1983,7,0.095
1983,8,0.026
1983,9,0.067
1983,10,0
1983,11,0.337
1983,12,0.011
1987,1,0.026
1987,2,0.141
1987,3,0.132
1987,4,0.041
1987,5,0
1987,6,0
1987,7,0.076
1987,8,0.044
1987,9,0.102
1987,10,0
1987,11,0.364
1987,12,0.073
1991,1,0.016
1991,2,0.185
1991,3,0.067
1991,4,0.056
1991,5,0
1991,6,0
1991,7,0.052
1991,8,0.016
1991,9,0.103
1991,10,0
1991,11,0.336
1991,12,0.169
1995,1,0.011
1995,2,0.237
1995,3,0.086
1995,4,0.029
1995,5,0
1995,6,0
1995,7,0.033
1995,8,0.017
1995,9,0.084
1995,10,0
1995,11,0.396
1995,12,0.108
1999,1,0.003
1999,2,0.308
1999,3,0.061
1999,4,0.02
1999,5,0
1999,6,0
1999,7,0.023
1999,8,0.003
1999,9,0.117
1999,10,0
1999,11,0.431
1999,12,0.034
2003,1,0.013
2003,2,0.245
2003,3,0.072
2003,4,0.039
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.019
2003,9,0.065
2003,10,0
2003,11,0.503
2003,12,0.026
2007,1,0.001
2007,2,0.173
2007,3,0.102
2007,4,0.035
2007,5,0.027
2007,6,0
2007,7,0.004
2007,8,0.043
2007,9,0.057
2007,10,0
2007,11,0.538
2007,12,0.019
2011,1,0.001
2011,2,0.146
2011,3,0.058
2011,4,0.014
2011,5,0.124
2011,6,0.049
2011,7,0.014
2011,8,0.026
2011,9,0.05
2011,10,0
2011,11,0.512
2011,12,0.006
2015,1,0
2015,2,0.182
2015,3,0.035
2015,4,0.025
2015,5,0.055
2015,6,0.044
2015,7,0.011
2015,8,0.013
2015,9,0.084
2015,10,0
2015,11,0.525
2015,12,0.025
