year,party,support
1975,1,0
1975,2,0.072
1975,3,0
1975,4,0.008
1975,5,0
1975,6,0
1975,7,0.023
1975,8,0.014
1975,9,0.035
1975,10,0
1975,11,0.754
1975,12,0.094
1979,1,0.011
1979,2,0.047
1979,3,0.004
1979,4,0.006
1979,5,0
1979,6,0
1979,7,0.039
1979,8,0.002
1979,9,0.042
1979,10,0
1979,11,0.831
1979,12,0.018
1983,1,0.025
1983,2,0.044
1983,3,0.009
1983,4,0.005
1983,5,0
1983,6,0
1983,7,0.081
1983,8,0.001
1983,9,0.038
1983,10,0
1983,11,0.751
1983,12,0.045
1987,1,0.023
1987,2,0.054
1987,3,0.079
1987,4,0.028
1987,5,0
1987,6,0
1987,7,0.064
1987,8,0.007
1987,9,0.046
1987,10,0
1987,11,0.656
1987,12,0.044
1991,1,0.009
1991,2,0.076
1991,3,0.045
1991,4,0.059
1991,5,0
1991,6,0
1991,7,0.043
1991,8,0.018
1991,9,0.018
1991,10,0
1991,11,0.588
1991,12,0.143
1995,1,0.008
1995,2,0.073
1995,3,0.063
1995,4,0.028
1995,5,0
1995,6,0
1995,7,0.051
1995,8,0.008
1995,9,0.017
1995,10,0
1995,11,0.702
1995,12,0.05
1999,1,0
1999,2,0.072
1999,3,0.028
1999,4,0.051
1999,5,0
1999,6,0
1999,7,0.033
1999,8,0.017
1999,9,0.065
1999,10,0
1999,11,0.715
1999,12,0.019
2003,1,0.001
2003,2,0.092
2003,3,0.035
2003,4,0.075
2003,5,0
2003,6,0
2003,7,0.034
2003,8,0.011
2003,9,0.067
2003,10,0
2003,11,0.661
2003,12,0.025
2007,1,0.006
2007,2,0.054
2007,3,0.082
2007,4,0.104
2007,5,0.032
2007,6,0
2007,7,0
2007,8,0.028
2007,9,0.063
2007,10,0
2007,11,0.62
2007,12,0.01
2011,1,0
2011,2,0.064
2011,3,0.044
2011,4,0.047
2011,5,0.051
2011,6,0.042
2011,7,0.013
2011,8,0.02
2011,9,0.065
2011,10,0
2011,11,0.622
2011,12,0.031
2015,1,0
2015,2,0.073
2015,3,0.012
2015,4,0.083
2015,5,0.05
2015,6,0.044
2015,7,0.024
2015,8,0.007
2015,9,0.04
2015,10,0
2015,11,0.616
2015,12,0.052
