year,party,support
1975,1,0.005
1975,2,0.232
1975,3,0
1975,4,0.052
1975,5,0
1975,6,0
1975,7,0.075
1975,8,0.007
1975,9,0.341
1975,10,0
1975,11,0.166
1975,12,0.122
1979,1,0.032
1979,2,0.233
1979,3,0
1979,4,0.048
1979,5,0
1979,6,0
1979,7,0.047
1979,8,0.011
1979,9,0.319
1979,10,0
1979,11,0.212
1979,12,0.1
1983,1,0.048
1983,2,0.223
1983,3,0
1983,4,0.051
1983,5,0
1983,6,0
1983,7,0.097
1983,8,0.011
1983,9,0.269
1983,10,0
1983,11,0.184
1983,12,0.118
1987,1,0.014
1987,2,0.17
1987,3,0.138
1987,4,0.045
1987,5,0
1987,6,0
1987,7,0.08
1987,8,0.014
1987,9,0.273
1987,10,0
1987,11,0.152
1987,12,0.113
1991,1,0.014
1991,2,0.167
1991,3,0.119
1991,4,0.034
1991,5,0
1991,6,0
1991,7,0.041
1991,8,0.018
1991,9,0.245
1991,10,0
1991,11,0.19
1991,12,0.172
1995,1,0.02
1995,2,0.214
1995,3,0.073
1995,4,0.041
1995,5,0
1995,6,0
1995,7,0.029
1995,8,0.016
1995,9,0.254
1995,10,0
1995,11,0.181
1995,12,0.173
1999,1,0
1999,2,0.233
1999,3,0.099
1999,4,0.029
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.016
1999,9,0.256
1999,10,0
1999,11,0.222
1999,12,0.125
2003,1,0
2003,2,0.256
2003,3,0.112
2003,4,0.048
2003,5,0
2003,6,0
2003,7,0.018
2003,8,0.024
2003,9,0.209
2003,10,0
2003,11,0.251
2003,12,0.084
2007,1,0
2007,2,0.181
2007,3,0.133
2007,4,0.053
2007,5,0
2007,6,0
2007,7,0.016
2007,8,0.053
2007,9,0.223
2007,10,0
2007,11,0.272
2007,12,0.069
2011,1,0.002
2011,2,0.175
2011,3,0.098
2011,4,0.04
2011,5,0.064
2011,6,0.169
2011,7,0.025
2011,8,0.02
2011,9,0.13
2011,10,0
2011,11,0.223
2011,12,0.055
2015,1,0.004
2015,2,0.162
2015,3,0.099
2015,4,0.054
2015,5,0.077
2015,6,0.117
2015,7,0.01
2015,8,0.018
2015,9,0.144
2015,10,0
2015,11,0.28
2015,12,0.037
