year,party,support
1975,1,0.032
1975,2,0.169
1975,3,0
1975,4,0.034
1975,5,0
1975,6,0
1975,7,0.185
1975,8,0.044
1975,9,0.263
1975,10,0
1975,11,0.199
1975,12,0.074
1979,1,0.026
1979,2,0.176
1979,3,0.021
1979,4,0.035
1979,5,0
1979,6,0
1979,7,0.102
1979,8,0.03
1979,9,0.361
1979,10,0
1979,11,0.201
1979,12,0.047
1983,1,0.023
1983,2,0.11
1983,3,0.125
1983,4,0.033
1983,5,0
1983,6,0
1983,7,0.072
1983,8,0.03
1983,9,0.313
1983,10,0
1983,11,0.224
1983,12,0.069
1987,1,0.021
1987,2,0.115
1987,3,0.084
1987,4,0.046
1987,5,0
1987,6,0
1987,7,0.122
1987,8,0.034
1987,9,0.219
1987,10,0
1987,11,0.231
1987,12,0.126
1991,1,0.011
1991,2,0.158
1991,3,0.106
1991,4,0.055
1991,5,0
1991,6,0
1991,7,0.089
1991,8,0.031
1991,9,0.206
1991,10,0
1991,11,0.238
1991,12,0.106
1995,1,0.03
1995,2,0.251
1995,3,0.082
1995,4,0.053
1995,5,0
1995,6,0
1995,7,0.041
1995,8,0.031
1995,9,0.182
1995,10,0
1995,11,0.247
1995,12,0.082
1999,1,0.009
1999,2,0.25
1999,3,0.09
1999,4,0.026
1999,5,0
1999,6,0
1999,7,0.048
1999,8,0.055
1999,9,0.212
1999,10,0
1999,11,0.266
1999,12,0.042
2003,1,0.002
2003,2,0.252
2003,3,0.117
2003,4,0.059
2003,5,0
2003,6,0
2003,7,0.013
2003,8,0.066
2003,9,0.217
2003,10,0
2003,11,0.24
2003,12,0.033
2007,1,0.006
2007,2,0.137
2007,3,0.139
2007,4,0.061
2007,5,0.049
2007,6,0
2007,7,0.006
2007,8,0.09
2007,9,0.179
2007,10,0
2007,11,0.311
2007,12,0.02
2011,1,0
2011,2,0.168
2011,3,0.062
2011,4,0.023
2011,5,0.12
2011,6,0.028
2011,7,0.049
2011,8,0.055
2011,9,0.138
2011,10,0
2011,11,0.289
2011,12,0.068
2015,1,0
2015,2,0.188
2015,3,0.088
2015,4,0.028
2015,5,0.061
2015,6,0.01
2015,7,0.037
2015,8,0.055
2015,9,0.148
2015,10,0
2015,11,0.336
2015,12,0.049
