year,party,support
1975,1,0.005
1975,2,0.219
1975,3,0
1975,4,0.054
1975,5,0
1975,6,0
1975,7,0.126
1975,8,0.037
1975,9,0.104
1975,10,0
1975,11,0.332
1975,12,0.122
1979,1,0.009
1979,2,0.238
1979,3,0.011
1979,4,0.044
1979,5,0
1979,6,0
1979,7,0.095
1979,8,0.03
1979,9,0.137
1979,10,0
1979,11,0.401
1979,12,0.035
1983,1,0.028
1983,2,0.224
1983,3,0.062
1983,4,0.03
1983,5,0
1983,6,0
1983,7,0.097
1983,8,0.046
1983,9,0.156
1983,10,0
1983,11,0.298
1983,12,0.06
1987,1,0.011
1987,2,0.191
1987,3,0.09
1987,4,0.026
1987,5,0
1987,6,0
1987,7,0.093
1987,8,0.032
1987,9,0.134
1987,10,0
1987,11,0.301
1987,12,0.122
1991,1,0.009
1991,2,0.159
1991,3,0.085
1991,4,0.024
1991,5,0
1991,6,0
1991,7,0.093
1991,8,0.024
1991,9,0.132
1991,10,0
1991,11,0.295
1991,12,0.176
1995,1,0.009
1995,2,0.136
1995,3,0.093
1995,4,0.033
1995,5,0
1995,6,0
1995,7,0.069
1995,8,0.027
1995,9,0.133
1995,10,0
1995,11,0.371
1995,12,0.127
1999,1,0.005
1999,2,0.183
1999,3,0.039
1999,4,0.044
1999,5,0
1999,6,0
1999,7,0.056
1999,8,0.019
1999,9,0.144
1999,10,0
1999,11,0.456
1999,12,0.054
2003,1,0.003
2003,2,0.165
2003,3,0.096
2003,4,0.044
2003,5,0
2003,6,0
2003,7,0.018
2003,8,0.026
2003,9,0.124
2003,10,0
2003,11,0.46
2003,12,0.064
2007,1,0.003
2007,2,0.143
2007,3,0.072
2007,4,0.054
2007,5,0.06
2007,6,0
2007,7,0.002
2007,8,0.051
2007,9,0.115
2007,10,0
2007,11,0.458
2007,12,0.042
2011,1,0.003
2011,2,0.127
2011,3,0.048
2011,4,0.05
2011,5,0.115
2011,6,0.093
2011,7,0.015
2011,8,0.022
2011,9,0.086
2011,10,0
2011,11,0.398
2011,12,0.044
2015,1,0
2015,2,0.154
2015,3,0.049
2015,4,0.07
2015,5,0.085
2015,6,0.048
2015,7,0.015
2015,8,0.022
2015,9,0.135
2015,10,0
2015,11,0.378
2015,12,0.043
