year,party,support
1975,1,0.053
1975,2,0.263
1975,3,0.005
1975,4,0
1975,5,0
1975,6,0
1975,7,0.017
1975,8,0.01
1975,9,0.457
1975,10,0
1975,11,0.14
1975,12,0.054
1979,1,0.049
1979,2,0.25
1979,3,0.071
1979,4,0
1979,5,0
1979,6,0
1979,7,0.029
1979,8,0.017
1979,9,0.473
1979,10,0
1979,11,0.113
1979,12,0
1983,1,0.077
1983,2,0.162
1983,3,0.079
1983,4,0
1983,5,0
1983,6,0
1983,7,0.023
1983,8,0.012
1983,9,0.529
1983,10,0
1983,11,0.1
1983,12,0.018
1987,1,0.053
1987,2,0.167
1987,3,0.08
1987,4,0
1987,5,0
1987,6,0
1987,7,0.017
1987,8,0.013
1987,9,0.538
1987,10,0
1987,11,0.108
1987,12,0.024
1991,1,0.058
1991,2,0.222
1991,3,0.074
1991,4,0
1991,5,0
1991,6,0
1991,7,0.024
1991,8,0.012
1991,9,0.463
1991,10,0
1991,11,0.11
1991,12,0.037
1995,1,0.102
1995,2,0.214
1995,3,0.039
1995,4,0
1995,5,0
1995,6,0
1995,7,0.043
1995,8,0.037
1995,9,0.428
1995,10,0
1995,11,0.091
1995,12,0.047
1999,1,0.056
1999,2,0.264
1999,3,0.056
1999,4,0
1999,5,0
1999,6,0
1999,7,0.029
1999,8,0.03
1999,9,0.372
1999,10,0
1999,11,0.131
1999,12,0.061
2003,1,0.064
2003,2,0.18
2003,3,0.131
2003,4,0.012
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.036
2003,9,0.342
2003,10,0
2003,11,0.191
2003,12,0.037
2007,1,0.055
2007,2,0.209
2007,3,0.138
2007,4,0.013
2007,5,0
2007,6,0
2007,7,0.053
2007,8,0.068
2007,9,0.264
2007,10,0
2007,11,0.181
2007,12,0.02
2011,1,0.026
2011,2,0.24
2011,3,0.107
2011,4,0.02
2011,5,0.07
2011,6,0.015
2011,7,0.012
2011,8,0.046
2011,9,0.257
2011,10,0
2011,11,0.184
2011,12,0.024
2015,1,0.018
2015,2,0.193
2015,3,0.103
2015,4,0.02
2015,5,0.052
2015,6,0.024
2015,7,0.027
2015,8,0.042
2015,9,0.316
2015,10,0
2015,11,0.199
2015,12,0.005
