year,party,support
1975,1,0.118
1975,2,0.205
1975,3,0.003
1975,4,0
1975,5,0
1975,6,0
1975,7,0.003
1975,8,0.007
1975,9,0.487
1975,10,0
1975,11,0.154
1975,12,0.023
1979,1,0.059
1979,2,0.209
1979,3,0.092
1979,4,0
1979,5,0
1979,6,0
1979,7,0.023
1979,8,0.029
1979,9,0.454
1979,10,0
1979,11,0.134
1979,12,0
1983,1,0.036
1983,2,0.177
1983,3,0.081
1983,4,0
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.021
1983,9,0.555
1983,10,0
1983,11,0.064
1983,12,0.026
1987,1,0.059
1987,2,0.155
1987,3,0.074
1987,4,0
1987,5,0
1987,6,0
1987,7,0.036
1987,8,0.06
1987,9,0.475
1987,10,0
1987,11,0.068
1987,12,0.073
1991,1,0.032
1991,2,0.185
1991,3,0.094
1991,4,0
1991,5,0
1991,6,0
1991,7,0.052
1991,8,0.024
1991,9,0.456
1991,10,0
1991,11,0.104
1991,12,0.052
1995,1,0.127
1995,2,0.175
1995,3,0.023
1995,4,0
1995,5,0
1995,6,0
1995,7,0.045
1995,8,0.057
1995,9,0.426
1995,10,0
1995,11,0.09
1995,12,0.056
1999,1,0.059
1999,2,0.174
1999,3,0.068
1999,4,0
1999,5,0
1999,6,0
1999,7,0.051
1999,8,0.012
1999,9,0.451
1999,10,0
1999,11,0.12
1999,12,0.066
2003,1,0.074
2003,2,0.163
2003,3,0.085
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.029
2003,9,0.38
2003,10,0
2003,11,0.251
2003,12,0.016
2007,1,0.06
2007,2,0.203
2007,3,0.099
2007,4,0.001
2007,5,0
2007,6,0
2007,7,0.021
2007,8,0.059
2007,9,0.28
2007,10,0
2007,11,0.267
2007,12,0.01
2011,1,0.03
2011,2,0.167
2011,3,0.054
2011,4,0.001
2011,5,0.031
2011,6,0.002
2011,7,0.011
2011,8,0.065
2011,9,0.224
2011,10,0
2011,11,0.374
2011,12,0.042
2015,1,0.022
2015,2,0.142
2015,3,0.089
2015,4,0.007
2015,5,0.026
2015,6,0.015
2015,7,0.026
2015,8,0.028
2015,9,0.309
2015,10,0
2015,11,0.331
2015,12,0.004
