year,party,support
1975,1,0.036
1975,2,0.263
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.108
1975,8,0.318
1975,9,0.274
1975,10,0
1975,11,0
1975,12,0
1979,1,0.105
1979,2,0.237
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.003
1979,8,0.334
1979,9,0.321
1979,10,0
1979,11,0
1979,12,0
1983,1,0.149
1983,2,0.218
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.004
1983,8,0.323
1983,9,0.286
1983,10,0
1983,11,0
1983,12,0.021
1987,1,0.153
1987,2,0.176
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.007
1987,8,0.302
1987,9,0.291
1987,10,0
1987,11,0
1987,12,0.072
1991,1,0
1991,2,0.203
1991,3,0.163
1991,4,0
1991,5,0
1991,6,0
1991,7,0.005
1991,8,0.308
1991,9,0.282
1991,10,0
1991,11,0
1991,12,0.038
1995,1,0.014
1995,2,0.204
1995,3,0.14
1995,4,0
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.249
1995,9,0.22
1995,10,0
1995,11,0.139
1995,12,0.029
1999,1,0
1999,2,0.186
1999,3,0.155
1999,4,0
1999,5,0
1999,6,0
1999,7,0.024
1999,8,0.209
1999,9,0.19
1999,10,0
1999,11,0.224
1999,12,0.012
2003,1,0
2003,2,0.203
2003,3,0.184
2003,4,0.007
2003,5,0
2003,6,0
2003,7,0.036
2003,8,0.17
2003,9,0.193
2003,10,0
2003,11,0.204
2003,12,0.003
2007,1,0
2007,2,0.214
2007,3,0.176
2007,4,0.007
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.194
2007,9,0.195
2007,10,0
2007,11,0.202
2007,12,0
2011,1,0
2011,2,0.219
2011,3,0.157
2011,4,0.008
2011,5,0.089
2011,6,0.02
2011,7,0.005
2011,8,0.17
2011,9,0.157
2011,10,0
2011,11,0.174
2011,12,0.002
2015,1,0
2015,2,0.258
2015,3,0.133
2015,4,0.007
2015,5,0.087
2015,6,0.014
2015,7,0.01
2015,8,0.141
2015,9,0.154
2015,10,0
2015,11,0.195
2015,12,0.001
