year,party,support
1975,1,0.043
1975,2,0.394
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.031
1975,8,0
1975,9,0.532
1975,10,0
1975,11,0
1975,12,0
1979,1,0.063
1979,2,0.332
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.067
1979,8,0
1979,9,0.539
1979,10,0
1979,11,0
1979,12,0
1983,1,0.03
1983,2,0.285
1983,3,0.074
1983,4,0
1983,5,0
1983,6,0
1983,7,0.031
1983,8,0
1983,9,0.579
1983,10,0
1983,11,0
1983,12,0
1987,1,0.017
1987,2,0.297
1987,3,0.065
1987,4,0
1987,5,0
1987,6,0
1987,7,0.047
1987,8,0
1987,9,0.537
1987,10,0
1987,11,0
1987,12,0.037
1991,1,0.045
1991,2,0.279
1991,3,0.077
1991,4,0
1991,5,0
1991,6,0
1991,7,0.011
1991,8,0
1991,9,0.525
1991,10,0
1991,11,0
1991,12,0.064
1995,1,0.035
1995,2,0.231
1995,3,0.048
1995,4,0
1995,5,0
1995,6,0
1995,7,0.028
1995,8,0
1995,9,0.616
1995,10,0
1995,11,0
1995,12,0.042
1999,1,0.056
1999,2,0.278
1999,3,0.122
1999,4,0
1999,5,0
1999,6,0
1999,7,0.009
1999,8,0
1999,9,0.521
1999,10,0
1999,11,0
1999,12,0.015
2003,1,0.044
2003,2,0.303
2003,3,0.102
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0
2003,9,0.332
2003,10,0
2003,11,0.218
2003,12,0
2007,1,0.057
2007,2,0.26
2007,3,0.065
2007,4,0.015
2007,5,0
2007,6,0
2007,7,0.025
2007,8,0.035
2007,9,0.309
2007,10,0
2007,11,0.235
2007,12,0
2011,1,0.059
2011,2,0.248
2011,3,0.108
2011,4,0
2011,5,0
2011,6,0.032
2011,7,0
2011,8,0.041
2011,9,0.301
2011,10,0
2011,11,0.212
2011,12,0
2015,1,0.053
2015,2,0.209
2015,3,0.133
2015,4,0
2015,5,0.038
2015,6,0.011
2015,7,0.017
2015,8,0.033
2015,9,0.298
2015,10,0
2015,11,0.207
2015,12,0
