year,party,support
1975,1,0.011
1975,2,0.081
1975,3,0
1975,4,0.01
1975,5,0
1975,6,0
1975,7,0.136
1975,8,0.018
1975,9,0.045
1975,10,0
1975,11,0.659
1975,12,0.039
1979,1,0.042
1979,2,0.112
1979,3,0.065
1979,4,0.008
1979,5,0
1979,6,0
1979,7,0.05
1979,8,0.029
1979,9,0.065
1979,10,0
1979,11,0.621
1979,12,0.008
1983,1,0.022
1983,2,0.17
1983,3,0.073
1983,4,0.009
1983,5,0
1983,6,0
1983,7,0.105
1983,8,0.042
1983,9,0.08
1983,10,0
1983,11,0.484
1983,12,0.014
1987,1,0.026
1987,2,0.106
1987,3,0.076
1987,4,0.04
1987,5,0
1987,6,0
1987,7,0.044
1987,8,0.035
1987,9,0.119
1987,10,0
1987,11,0.476
1987,12,0.079
1991,1,0.012
1991,2,0.158
1991,3,0.071
1991,4,0.03
1991,5,0
1991,6,0
1991,7,0.028
1991,8,0.031
1991,9,0.076
1991,10,0
1991,11,0.546
1991,12,0.048
1995,1,0.022
1995,2,0.204
1995,3,0.04
1995,4,0.01
1995,5,0
1995,6,0
1995,7,0.01
1995,8,0.025
1995,9,0.087
1995,10,0
1995,11,0.542
1995,12,0.059
1999,1,0.003
1999,2,0.282
1999,3,0.037
1999,4,0.018
1999,5,0
1999,6,0
1999,7,0.012
1999,8,0.024
1999,9,0.09
1999,10,0
1999,11,0.504
1999,12,0.029
2003,1,0.006
2003,2,0.263
2003,3,0.058
2003,4,0.075
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.025
2003,9,0.071
2003,10,0
2003,11,0.465
2003,12,0.024
2007,1,0.006
2007,2,0.214
2007,3,0.066
2007,4,0.08
2007,5,0.066
2007,6,0
2007,7,0.003
2007,8,0.052
2007,9,0.035
2007,10,0
2007,11,0.45
2007,12,0.028
2011,1,0
2011,2,0.207
2011,3,0.038
2011,4,0.082
2011,5,0.107
2011,6,0.049
2011,7,0.03
2011,8,0.016
2011,9,0.062
2011,10,0
2011,11,0.378
2011,12,0.031
2015,1,0.006
2015,2,0.227
2015,3,0.052
2015,4,0.037
2015,5,0.049
2015,6,0.035
2015,7,0.055
2015,8,0.035
2015,9,0.049
2015,10,0
2015,11,0.434
2015,12,0.021
