year,party,support
1975,1,0.03
1975,2,0.328
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.194
1975,9,0.441
1975,10,0
1975,11,0
1975,12,0
1979,1,0.043
1979,2,0.287
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.238
1979,9,0.432
1979,10,0
1979,11,0
1979,12,0
1983,1,0.029
1983,2,0.304
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.072
1983,8,0.201
1983,9,0.393
1983,10,0
1983,11,0
1983,12,0
1987,1,0.006
1987,2,0.199
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.113
1987,8,0.195
1987,9,0.438
1987,10,0
1987,11,0
1987,12,0.049
1991,1,0
1991,2,0.178
1991,3,0.065
1991,4,0.025
1991,5,0
1991,6,0
1991,7,0.078
1991,8,0.176
1991,9,0.352
1991,10,0
1991,11,0
1991,12,0.127
1995,1,0
1995,2,0.208
1995,3,0.053
1995,4,0
1995,5,0
1995,6,0
1995,7,0.032
1995,8,0.135
1995,9,0.256
1995,10,0
1995,11,0.112
1995,12,0.202
1999,1,0
1999,2,0.207
1999,3,0.035
1999,4,0
1999,5,0
1999,6,0
1999,7,0.014
1999,8,0.157
1999,9,0.256
1999,10,0
1999,11,0.319
1999,12,0.012
2003,1,0
2003,2,0.212
2003,3,0.046
2003,4,0.026
2003,5,0
2003,6,0
2003,7,0
2003,8,0.162
2003,9,0.258
2003,10,0
2003,11,0.296
2003,12,0
2007,1,0
2007,2,0.175
2007,3,0.092
2007,4,0.027
2007,5,0
2007,6,0
2007,7,0
2007,8,0.14
2007,9,0.187
2007,10,0
2007,11,0.373
2007,12,0.006
2011,1,0
2011,2,0.178
2011,3,0.063
2011,4,0.019
2011,5,0.041
2011,6,0.04
2011,7,0.015
2011,8,0.135
2011,9,0.215
2011,10,0
2011,11,0.285
2011,12,0.009
2015,1,0
2015,2,0.213
2015,3,0.036
2015,4,0.014
2015,5,0.032
2015,6,0.027
2015,7,0.014
2015,8,0.099
2015,9,0.239
2015,10,0
2015,11,0.32
2015,12,0.006
