year,party,support
1975,1,0.096
1975,2,0.075
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.469
1975,9,0.36
1975,10,0
1975,11,0
1975,12,0
1979,1,0.118
1979,2,0.11
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.439
1979,9,0.329
1979,10,0
1979,11,0.004
1979,12,0
1983,1,0.102
1983,2,0.078
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.014
1983,8,0.429
1983,9,0.354
1983,10,0
1983,11,0.023
1983,12,0
1987,1,0.113
1987,2,0.043
1987,3,0.016
1987,4,0
1987,5,0
1987,6,0
1987,7,0.058
1987,8,0.45
1987,9,0.314
1987,10,0
1987,11,0.005
1987,12,0
1991,1,0.098
1991,2,0.021
1991,3,0.015
1991,4,0
1991,5,0
1991,6,0
1991,7,0.05
1991,8,0.275
1991,9,0.295
1991,10,0.245
1991,11,0.001
1991,12,0
1995,1,0.028
1995,2,0.149
1995,3,0.075
1995,4,0
1995,5,0
1995,6,0
1995,7,0.003
1995,8,0.314
1995,9,0.258
1995,10,0.156
1995,11,0.016
1995,12,0
1999,1,0.028
1999,2,0.171
1999,3,0.054
1999,4,0.01
1999,5,0
1999,6,0
1999,7,0.005
1999,8,0.323
1999,9,0.212
1999,10,0.143
1999,11,0.054
1999,12,0
2003,1,0
2003,2,0.223
2003,3,0.104
2003,4,0
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.272
2003,9,0.3
2003,10,0.046
2003,11,0.05
2003,12,0
2007,1,0.018
2007,2,0.102
2007,3,0.136
2007,4,0
2007,5,0
2007,6,0
2007,7,0.003
2007,8,0.278
2007,9,0.294
2007,10,0.109
2007,11,0.06
2007,12,0
2011,1,0.032
2011,2,0.168
2011,3,0.088
2011,4,0
2011,5,0
2011,6,0
2011,7,0.035
2011,8,0.249
2011,9,0.221
2011,10,0.144
2011,11,0.064
2011,12,0
2015,1,0.008
2015,2,0.188
2015,3,0.053
2015,4,0
2015,5,0.021
2015,6,0
2015,7,0.036
2015,8,0.201
2015,9,0.172
2015,10,0.2
2015,11,0.121
2015,12,0
