year,party,support
1975,1,0.081
1975,2,0.2
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.046
1975,8,0.207
1975,9,0.422
1975,10,0
1975,11,0
1975,12,0.044
1979,1,0.092
1979,2,0.199
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.011
1979,8,0.214
1979,9,0.431
1979,10,0
1979,11,0
1979,12,0.053
1983,1,0.034
1983,2,0.178
1983,3,0.055
1983,4,0
1983,5,0
1983,6,0
1983,7,0.016
1983,8,0.192
1983,9,0.44
1983,10,0
1983,11,0
1983,12,0.084
1987,1,0.055
1987,2,0.128
1987,3,0.094
1987,4,0
1987,5,0
1987,6,0
1987,7,0.021
1987,8,0.237
1987,9,0.434
1987,10,0
1987,11,0
1987,12,0.031
1991,1,0.04
1991,2,0.235
1991,3,0.047
1991,4,0
1991,5,0
1991,6,0
1991,7,0.035
1991,8,0.216
1991,9,0.379
1991,10,0
1991,11,0.008
1991,12,0.04
1995,1,0.108
1995,2,0.253
1995,3,0.03
1995,4,0
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0.226
1995,9,0.345
1995,10,0
1995,11,0
1995,12,0.006
1999,1,0.122
1999,2,0.144
1999,3,0.05
1999,4,0
1999,5,0
1999,6,0
1999,7,0.014
1999,8,0.209
1999,9,0.402
1999,10,0
1999,11,0.059
1999,12,0
2003,1,0.044
2003,2,0.19
2003,3,0.076
2003,4,0
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.182
2003,9,0.283
2003,10,0
2003,11,0.212
2003,12,0
2007,1,0.042
2007,2,0.166
2007,3,0.137
2007,4,0.005
2007,5,0
2007,6,0
2007,7,0.001
2007,8,0.136
2007,9,0.253
2007,10,0
2007,11,0.218
2007,12,0.043
2011,1,0.044
2011,2,0.16
2011,3,0.107
2011,4,0.016
2011,5,0.038
2011,6,0
2011,7,0.023
2011,8,0.13
2011,9,0.228
2011,10,0
2011,11,0.168
2011,12,0.086
2015,1,0.049
2015,2,0.159
2015,3,0.105
2015,4,0.004
2015,5,0.023
2015,6,0.035
2015,7,0.005
2015,8,0.129
2015,9,0.218
2015,10,0
2015,11,0.217
2015,12,0.057
