year,party,support
1975,1,0.079
1975,2,0.078
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.002
1975,8,0.465
1975,9,0.376
1975,10,0
1975,11,0
1975,12,0
1979,1,0.087
1979,2,0.093
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.45
1979,9,0.362
1979,10,0
1979,11,0.009
1979,12,0
1983,1,0.074
1983,2,0.102
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.015
1983,8,0.432
1983,9,0.367
1983,10,0
1983,11,0.01
1983,12,0
1987,1,0.093
1987,2,0.07
1987,3,0.015
1987,4,0
1987,5,0
1987,6,0
1987,7,0.01
1987,8,0.474
1987,9,0.335
1987,10,0
1987,11,0.004
1987,12,0
1991,1,0.081
1991,2,0.059
1991,3,0.007
1991,4,0
1991,5,0
1991,6,0
1991,7,0.006
1991,8,0.364
1991,9,0.316
1991,10,0.163
1991,11,0.004
1991,12,0
1995,1,0.014
1995,2,0.123
1995,3,0.019
1995,4,0
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.394
1995,9,0.299
1995,10,0.138
1995,11,0.007
1995,12,0
1999,1,0.015
1999,2,0.14
1999,3,0.01
1999,4,0.002
1999,5,0
1999,6,0
1999,7,0.009
1999,8,0.343
1999,9,0.315
1999,10,0.137
1999,11,0.029
1999,12,0
2003,1,0
2003,2,0.212
2003,3,0.03
2003,4,0
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.353
2003,9,0.295
2003,10,0.053
2003,11,0.049
2003,12,0
2007,1,0.012
2007,2,0.158
2007,3,0.04
2007,4,0
2007,5,0
2007,6,0
2007,7,0.008
2007,8,0.348
2007,9,0.264
2007,10,0.106
2007,11,0.064
2007,12,0
2011,1,0.01
2011,2,0.145
2011,3,0.073
2011,4,0
2011,5,0
2011,6,0
2011,7,0.024
2011,8,0.292
2011,9,0.233
2011,10,0.153
2011,11,0.07
2011,12,0
2015,1,0.005
2015,2,0.131
2015,3,0.046
2015,4,0
2015,5,0.005
2015,6,0
2015,7,0.016
2015,8,0.29
2015,9,0.218
2015,10,0.203
2015,11,0.086
2015,12,0
