year,party,support
1975,1,0
1975,2,0.286
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.102
1975,8,0.516
1975,9,0.095
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.212
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.095
1979,8,0.537
1979,9,0.156
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.195
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.049
1983,8,0.542
1983,9,0.214
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.191
1987,3,0.016
1987,4,0
1987,5,0
1987,6,0
1987,7,0.01
1987,8,0.515
1987,9,0.268
1987,10,0
1987,11,0
1987,12,0
1991,1,0
1991,2,0.173
1991,3,0.031
1991,4,0
1991,5,0
1991,6,0
1991,7,0
1991,8,0.368
1991,9,0.428
1991,10,0
1991,11,0
1991,12,0
1995,1,0.005
1995,2,0.199
1995,3,0.04
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.371
1995,9,0.385
1995,10,0
1995,11,0
1995,12,0
1999,1,0
1999,2,0.195
1999,3,0.034
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0.358
1999,9,0.306
1999,10,0
1999,11,0.107
1999,12,0
2003,1,0
2003,2,0.227
2003,3,0.073
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.355
2003,9,0.187
2003,10,0
2003,11,0.158
2003,12,0
2007,1,0
2007,2,0.145
2007,3,0.117
2007,4,0
2007,5,0
2007,6,0
2007,7,0.039
2007,8,0.359
2007,9,0.201
2007,10,0
2007,11,0.14
2007,12,0
2011,1,0
2011,2,0.219
2011,3,0.106
2011,4,0
2011,5,0
2011,6,0.018
2011,7,0.015
2011,8,0.258
2011,9,0.228
2011,10,0
2011,11,0.156
2011,12,0
2015,1,0
2015,2,0.171
2015,3,0.107
2015,4,0
2015,5,0
2015,6,0
2015,7,0.024
2015,8,0.268
2015,9,0.263
2015,10,0
2015,11,0.167
2015,12,0
