year,party,support
1975,1,0.001
1975,2,0.449
1975,3,0
1975,4,0.033
1975,5,0
1975,6,0
1975,7,0.058
1975,8,0.01
1975,9,0.056
1975,10,0
1975,11,0.341
1975,12,0.052
1979,1,0.013
1979,2,0.407
1979,3,0
1979,4,0.021
1979,5,0
1979,6,0
1979,7,0.068
1979,8,0.005
1979,9,0.07
1979,10,0
1979,11,0.387
1979,12,0.03
1983,1,0.013
1983,2,0.351
1983,3,0
1983,4,0.024
1983,5,0
1983,6,0
1983,7,0.142
1983,8,0.003
1983,9,0.051
1983,10,0
1983,11,0.365
1983,12,0.05
1987,1,0.018
1987,2,0.216
1987,3,0.07
1987,4,0.025
1987,5,0
1987,6,0
1987,7,0.098
1987,8,0.006
1987,9,0.049
1987,10,0
1987,11,0.458
1987,12,0.059
1991,1,0.017
1991,2,0.197
1991,3,0.07
1991,4,0.031
1991,5,0
1991,6,0
1991,7,0.084
1991,8,0.009
1991,9,0.041
1991,10,0
1991,11,0.409
1991,12,0.144
1995,1,0.009
1995,2,0.249
1995,3,0.071
1995,4,0.02
1995,5,0
1995,6,0
1995,7,0.022
1995,8,0.004
1995,9,0.071
1995,10,0
1995,11,0.399
1995,12,0.154
1999,1,0
1999,2,0.257
1999,3,0.05
1999,4,0.033
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.012
1999,9,0.078
1999,10,0
1999,11,0.394
1999,12,0.168
2003,1,0
2003,2,0.267
2003,3,0.086
2003,4,0.039
2003,5,0
2003,6,0
2003,7,0.032
2003,8,0.015
2003,9,0.112
2003,10,0
2003,11,0.354
2003,12,0.094
2007,1,0
2007,2,0.178
2007,3,0.133
2007,4,0.038
2007,5,0
2007,6,0
2007,7,0.024
2007,8,0.023
2007,9,0.113
2007,10,0
2007,11,0.418
2007,12,0.073
2011,1,0.002
2011,2,0.147
2011,3,0.097
2011,4,0.035
2011,5,0.04
2011,6,0.187
2011,7,0.041
2011,8,0.013
2011,9,0.062
2011,10,0
2011,11,0.337
2011,12,0.039
2015,1,0.003
2015,2,0.15
2015,3,0.087
2015,4,0.029
2015,5,0.042
2015,6,0.132
2015,7,0.031
2015,8,0.01
2015,9,0.051
2015,10,0
2015,11,0.434
2015,12,0.03
