year,party,support
1975,1,0.006
1975,2,0.107
1975,3,0
1975,4,0.089
1975,5,0
1975,6,0
1975,7,0.12
1975,8,0.007
1975,9,0.172
1975,10,0
1975,11,0.408
1975,12,0.091
1979,1,0.015
1979,2,0.175
1979,3,0.005
1979,4,0.139
1979,5,0
1979,6,0
1979,7,0.091
1979,8,0.008
1979,9,0.137
1979,10,0
1979,11,0.402
1979,12,0.028
1983,1,0.029
1983,2,0.157
1983,3,0.052
1983,4,0.109
1983,5,0
1983,6,0
1983,7,0.065
1983,8,0.013
1983,9,0.197
1983,10,0
1983,11,0.357
1983,12,0.023
1987,1,0.013
1987,2,0.087
1987,3,0.097
1987,4,0.091
1987,5,0
1987,6,0
1987,7,0.068
1987,8,0.009
1987,9,0.178
1987,10,0
1987,11,0.381
1987,12,0.075
1991,1,0.018
1991,2,0.096
1991,3,0.084
1991,4,0.086
1991,5,0
1991,6,0
1991,7,0.039
1991,8,0.009
1991,9,0.168
1991,10,0
1991,11,0.389
1991,12,0.112
1995,1,0.012
1995,2,0.102
1995,3,0.075
1995,4,0.047
1995,5,0
1995,6,0
1995,7,0.028
1995,8,0.015
1995,9,0.155
1995,10,0
1995,11,0.458
1995,12,0.107
1999,1,0.003
1999,2,0.171
1999,3,0.054
1999,4,0.033
1999,5,0
1999,6,0
1999,7,0.038
1999,8,0.013
1999,9,0.135
1999,10,0
1999,11,0.498
1999,12,0.055
2003,1,0.007
2003,2,0.145
2003,3,0.083
2003,4,0.037
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.02
2003,9,0.135
2003,10,0
2003,11,0.518
2003,12,0.04
2007,1,0.004
2007,2,0.115
2007,3,0.082
2007,4,0.044
2007,5,0.074
2007,6,0
2007,7,0.005
2007,8,0.039
2007,9,0.114
2007,10,0
2007,11,0.485
2007,12,0.038
2011,1,0.007
2011,2,0.122
2011,3,0.048
2011,4,0.027
2011,5,0.139
2011,6,0.073
2011,7,0.025
2011,8,0.017
2011,9,0.095
2011,10,0
2011,11,0.415
2011,12,0.031
2015,1,0.003
2015,2,0.125
2015,3,0.047
2015,4,0.037
2015,5,0.076
2015,6,0.042
2015,7,0.033
2015,8,0.028
2015,9,0.128
2015,10,0
2015,11,0.441
2015,12,0.039
