year,party,support
1975,1,0
1975,2,0.3
1975,3,0
1975,4,0.017
1975,5,0
1975,6,0
1975,7,0.034
1975,8,0.204
1975,9,0.119
1975,10,0
1975,11,0.164
1975,12,0.163
1979,1,0
1979,2,0.282
1979,3,0
1979,4,0.027
1979,5,0
1979,6,0
1979,7,0.048
1979,8,0.35
1979,9,0.086
1979,10,0
1979,11,0.176
1979,12,0.032
1983,1,0
1983,2,0.24
1983,3,0
1983,4,0.023
1983,5,0
1983,6,0
1983,7,0.077
1983,8,0.275
1983,9,0.193
1983,10,0
1983,11,0.161
1983,12,0.03
1987,1,0.099
1987,2,0.179
1987,3,0
1987,4,0.017
1987,5,0
1987,6,0
1987,7,0.08
1987,8,0.23
1987,9,0.084
1987,10,0
1987,11,0.136
1987,12,0.175
1991,1,0
1991,2,0.198
1991,3,0.164
1991,4,0.005
1991,5,0
1991,6,0
1991,7,0.042
1991,8,0.147
1991,9,0.047
1991,10,0
1991,11,0.211
1991,12,0.187
1995,1,0.006
1995,2,0.335
1995,3,0.149
1995,4,0.014
1995,5,0
1995,6,0
1995,7,0.022
1995,8,0.136
1995,9,0.048
1995,10,0
1995,11,0.157
1995,12,0.134
1999,1,0
1999,2,0.196
1999,3,0.108
1999,4,0.025
1999,5,0
1999,6,0
1999,7,0.006
1999,8,0.134
1999,9,0.048
1999,10,0
1999,11,0.465
1999,12,0.019
2003,1,0.004
2003,2,0.328
2003,3,0.135
2003,4,0.01
2003,5,0
2003,6,0
2003,7,0.021
2003,8,0.129
2003,9,0.051
2003,10,0
2003,11,0.286
2003,12,0.036
2007,1,0
2007,2,0.169
2007,3,0.194
2007,4,0.005
2007,5,0
2007,6,0
2007,7,0.068
2007,8,0.165
2007,9,0.068
2007,10,0
2007,11,0.326
2007,12,0.006
2011,1,0
2011,2,0.227
2011,3,0.163
2011,4,0.027
2011,5,0.028
2011,6,0.049
2011,7,0.015
2011,8,0.09
2011,9,0.085
2011,10,0
2011,11,0.315
2011,12,0.001
2015,1,0
2015,2,0.197
2015,3,0.089
2015,4,0.041
2015,5,0.043
2015,6,0.043
2015,7,0.067
2015,8,0.094
2015,9,0.089
2015,10,0
2015,11,0.336
2015,12,0.002
