year,party,support
1975,1,0
1975,2,0.025
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.87
1975,9,0.035
1975,10,0
1975,11,0.056
1975,12,0.008
1979,1,0
1979,2,0.015
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.972
1979,9,0.005
1979,10,0
1979,11,0.008
1979,12,0
1983,1,0
1983,2,0.063
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.875
1983,9,0.039
1983,10,0
1983,11,0.024
1983,12,0
1987,1,0.021
1987,2,0.186
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.041
1987,8,0.692
1987,9,0.022
1987,10,0
1987,11,0.038
1987,12,0
1991,1,0.025
1991,2,0.102
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.129
1991,8,0.679
1991,9,0.019
1991,10,0
1991,11,0.046
1991,12,0
1995,1,0
1995,2,0.017
1995,3,0.004
1995,4,0
1995,5,0
1995,6,0
1995,7,0.008
1995,8,0.837
1995,9,0.031
1995,10,0
1995,11,0.102
1995,12,0
1999,1,0
1999,2,0.088
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.008
1999,8,0.729
1999,9,0.026
1999,10,0
1999,11,0.15
1999,12,0
2003,1,0
2003,2,0.099
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.705
2003,9,0.029
2003,10,0
2003,11,0.15
2003,12,0.017
2007,1,0
2007,2,0.1
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0
2007,8,0.67
2007,9,0.036
2007,10,0
2007,11,0.194
2007,12,0
2011,1,0
2011,2,0.054
2011,3,0.021
2011,4,0
2011,5,0.021
2011,6,0.092
2011,7,0
2011,8,0.637
2011,9,0.051
2011,10,0
2011,11,0.125
2011,12,0
2015,1,0
2015,2,0.09
2015,3,0
2015,4,0
2015,5,0.032
2015,6,0.071
2015,7,0
2015,8,0.632
2015,9,0.01
2015,10,0
2015,11,0.164
2015,12,0
