year,party,support
1975,1,0.029
1975,2,0.234
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.179
1975,8,0.078
1975,9,0.269
1975,10,0
1975,11,0.144
1975,12,0.067
1979,1,0.061
1979,2,0.262
1979,3,0
1979,4,0.023
1979,5,0
1979,6,0
1979,7,0.151
1979,8,0.079
1979,9,0.31
1979,10,0
1979,11,0.114
1979,12,0
1983,1,0.072
1983,2,0.244
1983,3,0.046
1983,4,0
1983,5,0
1983,6,0
1983,7,0.032
1983,8,0.096
1983,9,0.284
1983,10,0
1983,11,0.197
1983,12,0.028
1987,1,0.073
1987,2,0.179
1987,3,0.086
1987,4,0.015
1987,5,0
1987,6,0
1987,7,0.03
1987,8,0.078
1987,9,0.302
1987,10,0
1987,11,0.179
1987,12,0.056
1991,1,0
1991,2,0.205
1991,3,0.146
1991,4,0.025
1991,5,0
1991,6,0
1991,7,0
1991,8,0.041
1991,9,0.331
1991,10,0
1991,11,0.146
1991,12,0.107
1995,1,0
1995,2,0.25
1995,3,0.125
1995,4,0.016
1995,5,0
1995,6,0
1995,7,0.103
1995,8,0.042
1995,9,0.224
1995,10,0
1995,11,0.123
1995,12,0.116
1999,1,0
1999,2,0.249
1999,3,0.128
1999,4,0.015
1999,5,0
1999,6,0
1999,7,0.027
1999,8,0.047
1999,9,0.248
1999,10,0
1999,11,0.19
1999,12,0.097
2003,1,0
2003,2,0.246
2003,3,0.162
2003,4,0.024
2003,5,0
2003,6,0
2003,7,0.006
2003,8,0.031
2003,9,0.203
2003,10,0
2003,11,0.313
2003,12,0.014
2007,1,0
2007,2,0.239
2007,3,0.155
2007,4,0.026
2007,5,0
2007,6,0
2007,7,0
2007,8,0.07
2007,9,0.192
2007,10,0
2007,11,0.308
2007,12,0.01
2011,1,0
2011,2,0.217
2011,3,0.185
2011,4,0.026
2011,5,0.059
2011,6,0.068
2011,7,0
2011,8,0.049
2011,9,0.128
2011,10,0
2011,11,0.258
2011,12,0.01
2015,1,0
2015,2,0.226
2015,3,0.204
2015,4,0.011
2015,5,0.033
2015,6,0.025
2015,7,0.006
2015,8,0.047
2015,9,0.148
2015,10,0
2015,11,0.294
2015,12,0.006
