year,party,support
1975,1,0
1975,2,0.266
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.061
1975,8,0.057
1975,9,0.041
1975,10,0
1975,11,0.491
1975,12,0.084
1979,1,0
1979,2,0.237
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.041
1979,8,0.062
1979,9,0.111
1979,10,0
1979,11,0.523
1979,12,0.025
1983,1,0
1983,2,0.214
1983,3,0.085
1983,4,0.032
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.062
1983,9,0.137
1983,10,0
1983,11,0.395
1983,12,0.036
1987,1,0.002
1987,2,0.15
1987,3,0.145
1987,4,0
1987,5,0
1987,6,0
1987,7,0.061
1987,8,0.065
1987,9,0.14
1987,10,0
1987,11,0.351
1987,12,0.086
1991,1,0
1991,2,0.15
1991,3,0.111
1991,4,0.02
1991,5,0
1991,6,0
1991,7,0.041
1991,8,0.025
1991,9,0.148
1991,10,0
1991,11,0.355
1991,12,0.15
1995,1,0
1995,2,0.185
1995,3,0.095
1995,4,0.018
1995,5,0
1995,6,0
1995,7,0.006
1995,8,0.021
1995,9,0.139
1995,10,0
1995,11,0.397
1995,12,0.139
1999,1,0
1999,2,0.165
1999,3,0.081
1999,4,0.017
1999,5,0
1999,6,0
1999,7,0.059
1999,8,0.067
1999,9,0.1
1999,10,0
1999,11,0.471
1999,12,0.04
2003,1,0
2003,2,0.151
2003,3,0.113
2003,4,0.023
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.082
2003,9,0.06
2003,10,0
2003,11,0.53
2003,12,0.039
2007,1,0
2007,2,0.118
2007,3,0.124
2007,4,0.02
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.061
2007,9,0.126
2007,10,0
2007,11,0.497
2007,12,0.042
2011,1,0
2011,2,0.144
2011,3,0.096
2011,4,0.023
2011,5,0.064
2011,6,0.056
2011,7,0
2011,8,0.069
2011,9,0.072
2011,10,0
2011,11,0.452
2011,12,0.025
2015,1,0
2015,2,0.143
2015,3,0.073
2015,4,0.025
2015,5,0.058
2015,6,0.05
2015,7,0.007
2015,8,0.057
2015,9,0.073
2015,10,0
2015,11,0.478
2015,12,0.035
