year,party,support
1975,1,0.078
1975,2,0.103
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.001
1975,8,0.472
1975,9,0.347
1975,10,0
1975,11,0
1975,12,0
1979,1,0.068
1979,2,0.085
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.475
1979,9,0.37
1979,10,0
1979,11,0.002
1979,12,0
1983,1,0.075
1983,2,0.1
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.006
1983,8,0.513
1983,9,0.303
1983,10,0
1983,11,0.004
1983,12,0
1987,1,0.084
1987,2,0.082
1987,3,0.012
1987,4,0
1987,5,0
1987,6,0
1987,7,0.016
1987,8,0.499
1987,9,0.305
1987,10,0
1987,11,0.004
1987,12,0
1991,1,0.091
1991,2,0.046
1991,3,0.001
1991,4,0
1991,5,0
1991,6,0
1991,7,0.01
1991,8,0.35
1991,9,0.259
1991,10,0.237
1991,11,0.006
1991,12,0
1995,1,0.018
1995,2,0.112
1995,3,0.015
1995,4,0
1995,5,0
1995,6,0
1995,7,0.009
1995,8,0.416
1995,9,0.253
1995,10,0.168
1995,11,0.01
1995,12,0
1999,1,0.013
1999,2,0.117
1999,3,0.011
1999,4,0
1999,5,0
1999,6,0
1999,7,0.004
1999,8,0.296
1999,9,0.247
1999,10,0.229
1999,11,0.083
1999,12,0
2003,1,0
2003,2,0.192
2003,3,0.021
2003,4,0
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.292
2003,9,0.276
2003,10,0.089
2003,11,0.117
2003,12,0
2007,1,0.01
2007,2,0.127
2007,3,0.045
2007,4,0
2007,5,0
2007,6,0
2007,7,0.009
2007,8,0.256
2007,9,0.255
2007,10,0.138
2007,11,0.16
2007,12,0
2011,1,0.01
2011,2,0.134
2011,3,0.048
2011,4,0
2011,5,0
2011,6,0
2011,7,0.031
2011,8,0.209
2011,9,0.235
2011,10,0.192
2011,11,0.142
2011,12,0
2015,1,0
2015,2,0.091
2015,3,0.026
2015,4,0
2015,5,0.002
2015,6,0
2015,7,0.006
2015,8,0.252
2015,9,0.225
2015,10,0.268
2015,11,0.13
2015,12,0
