year,party,support
1975,1,0
1975,2,0.374
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.411
1975,9,0.195
1975,10,0
1975,11,0.02
1975,12,0
1979,1,0
1979,2,0.336
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.468
1979,9,0.196
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.282
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.345
1983,9,0.284
1983,10,0
1983,11,0.089
1983,12,0
1987,1,0
1987,2,0.217
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.111
1987,8,0.285
1987,9,0.187
1987,10,0
1987,11,0.115
1987,12,0.085
1991,1,0
1991,2,0.232
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.123
1991,8,0.278
1991,9,0.264
1991,10,0
1991,11,0.102
1991,12,0
1995,1,0
1995,2,0.236
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0.044
1995,8,0.247
1995,9,0.208
1995,10,0
1995,11,0.195
1995,12,0.07
1999,1,0
1999,2,0.187
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.008
1999,8,0.192
1999,9,0.228
1999,10,0
1999,11,0.385
1999,12,0
2003,1,0
2003,2,0.195
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.18
2003,9,0.194
2003,10,0
2003,11,0.432
2003,12,0
2007,1,0
2007,2,0.163
2007,3,0.047
2007,4,0.01
2007,5,0
2007,6,0
2007,7,0
2007,8,0.15
2007,9,0.19
2007,10,0
2007,11,0.441
2007,12,0
2011,1,0
2011,2,0.157
2011,3,0.044
2011,4,0.009
2011,5,0
2011,6,0.047
2011,7,0.012
2011,8,0.162
2011,9,0.177
2011,10,0
2011,11,0.393
2011,12,0
2015,1,0
2015,2,0.138
2015,3,0.013
2015,4,0
2015,5,0.036
2015,6,0
2015,7,0
2015,8,0.145
2015,9,0.236
2015,10,0
2015,11,0.431
2015,12,0
