year,party,support
1975,1,0.022
1975,2,0.391
1975,3,0
1975,4,0.022
1975,5,0
1975,6,0
1975,7,0.048
1975,8,0
1975,9,0.057
1975,10,0
1975,11,0.448
1975,12,0.012
1979,1,0.008
1979,2,0.408
1979,3,0
1979,4,0.011
1979,5,0
1979,6,0
1979,7,0.036
1979,8,0
1979,9,0.045
1979,10,0
1979,11,0.486
1979,12,0.007
1983,1,0.022
1983,2,0.5
1983,3,0
1983,4,0.009
1983,5,0
1983,6,0
1983,7,0.077
1983,8,0
1983,9,0.03
1983,10,0
1983,11,0.348
1983,12,0.013
1987,1,0.037
1987,2,0.387
1987,3,0.072
1987,4,0.004
1987,5,0
1987,6,0
1987,7,0.032
1987,8,0.013
1987,9,0.038
1987,10,0
1987,11,0.343
1987,12,0.074
1991,1,0.018
1991,2,0.224
1991,3,0.063
1991,4,0.015
1991,5,0
1991,6,0
1991,7,0.076
1991,8,0.011
1991,9,0.016
1991,10,0
1991,11,0.391
1991,12,0.187
1995,1,0.028
1995,2,0.31
1995,3,0.027
1995,4,0.026
1995,5,0
1995,6,0
1995,7,0.018
1995,8,0.005
1995,9,0.047
1995,10,0
1995,11,0.343
1995,12,0.196
1999,1,0
1999,2,0.324
1999,3,0.045
1999,4,0.027
1999,5,0
1999,6,0
1999,7,0.024
1999,8,0.002
1999,9,0.098
1999,10,0
1999,11,0.297
1999,12,0.184
2003,1,0
2003,2,0.26
2003,3,0.064
2003,4,0.02
2003,5,0
2003,6,0
2003,7,0.019
2003,8,0.019
2003,9,0.06
2003,10,0
2003,11,0.367
2003,12,0.192
2007,1,0
2007,2,0.235
2007,3,0.142
2007,4,0.055
2007,5,0
2007,6,0
2007,7,0.006
2007,8,0.025
2007,9,0.088
2007,10,0
2007,11,0.366
2007,12,0.081
2011,1,0
2011,2,0.186
2011,3,0.071
2011,4,0.017
2011,5,0.037
2011,6,0.196
2011,7,0.066
2011,8,0.017
2011,9,0.058
2011,10,0
2011,11,0.32
2011,12,0.033
2015,1,0
2015,2,0.16
2015,3,0.06
2015,4,0.034
2015,5,0.026
2015,6,0.189
2015,7,0.012
2015,8,0.004
2015,9,0.072
2015,10,0
2015,11,0.389
2015,12,0.053
