year,party,support
1975,1,0.003
1975,2,0.203
1975,3,0
1975,4,0.006
1975,5,0
1975,6,0
1975,7,0.037
1975,8,0.427
1975,9,0.215
1975,10,0
1975,11,0.024
1975,12,0.085
1979,1,0.025
1979,2,0.276
1979,3,0
1979,4,0.001
1979,5,0
1979,6,0
1979,7,0.02
1979,8,0.448
1979,9,0.204
1979,10,0
1979,11,0.021
1979,12,0.004
1983,1,0.036
1983,2,0.231
1983,3,0
1983,4,0.005
1983,5,0
1983,6,0
1983,7,0.133
1983,8,0.381
1983,9,0.166
1983,10,0
1983,11,0.022
1983,12,0.027
1987,1,0.016
1987,2,0.243
1987,3,0.065
1987,4,0.004
1987,5,0
1987,6,0
1987,7,0.064
1987,8,0.353
1987,9,0.139
1987,10,0
1987,11,0.038
1987,12,0.08
1991,1,0.018
1991,2,0.126
1991,3,0.055
1991,4,0
1991,5,0
1991,6,0
1991,7,0.013
1991,8,0.443
1991,9,0.134
1991,10,0
1991,11,0.068
1991,12,0.143
1995,1,0
1995,2,0.207
1995,3,0.032
1995,4,0.005
1995,5,0
1995,6,0
1995,7,0.036
1995,8,0.303
1995,9,0.252
1995,10,0
1995,11,0.048
1995,12,0.116
1999,1,0
1999,2,0.229
1999,3,0.036
1999,4,0.006
1999,5,0
1999,6,0
1999,7,0.004
1999,8,0.295
1999,9,0.127
1999,10,0
1999,11,0.157
1999,12,0.146
2003,1,0
2003,2,0.208
2003,3,0.066
2003,4,0.019
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.211
2003,9,0.166
2003,10,0
2003,11,0.288
2003,12,0.042
2007,1,0
2007,2,0.216
2007,3,0.075
2007,4,0.012
2007,5,0
2007,6,0
2007,7,0
2007,8,0.132
2007,9,0.128
2007,10,0
2007,11,0.417
2007,12,0.02
2011,1,0
2011,2,0.243
2011,3,0.092
2011,4,0.005
2011,5,0.017
2011,6,0.044
2011,7,0
2011,8,0.145
2011,9,0.102
2011,10,0
2011,11,0.347
2011,12,0.004
2015,1,0
2015,2,0.214
2015,3,0.094
2015,4,0.018
2015,5,0.016
2015,6,0.014
2015,7,0.003
2015,8,0.162
2015,9,0.103
2015,10,0
2015,11,0.368
2015,12,0.006
