year,party,support
1975,1,0
1975,2,0.087
1975,3,0
1975,4,0.023
1975,5,0
1975,6,0
1975,7,0.008
1975,8,0
1975,9,0.026
1975,10,0
1975,11,0.806
1975,12,0.051
1979,1,0.006
1979,2,0.15
1979,3,0
1979,4,0.017
1979,5,0
1979,6,0
1979,7,0.017
1979,8,0.001
1979,9,0.035
1979,10,0
1979,11,0.729
1979,12,0.046
1983,1,0.001
1983,2,0.141
1983,3,0
1983,4,0.019
1983,5,0
1983,6,0
1983,7,0.042
1983,8,0.001
1983,9,0.022
1983,10,0
1983,11,0.721
1983,12,0.053
1987,1,0.004
1987,2,0.103
1987,3,0.041
1987,4,0.027
1987,5,0
1987,6,0
1987,7,0.02
1987,8,0.001
1987,9,0.074
1987,10,0
1987,11,0.644
1987,12,0.087
1991,1,0.002
1991,2,0.056
1991,3,0.066
1991,4,0.029
1991,5,0
1991,6,0
1991,7,0.024
1991,8,0.001
1991,9,0.045
1991,10,0
1991,11,0.642
1991,12,0.135
1995,1,0.007
1995,2,0.057
1995,3,0.039
1995,4,0.048
1995,5,0
1995,6,0
1995,7,0.012
1995,8,0.001
1995,9,0.067
1995,10,0
1995,11,0.545
1995,12,0.225
1999,1,0
1999,2,0.103
1999,3,0.031
1999,4,0.012
1999,5,0
1999,6,0
1999,7,0.016
1999,8,0.001
1999,9,0.077
1999,10,0
1999,11,0.598
1999,12,0.162
2003,1,0
2003,2,0.061
2003,3,0.061
2003,4,0.023
2003,5,0
2003,6,0
2003,7,0.082
2003,8,0.004
2003,9,0.064
2003,10,0
2003,11,0.564
2003,12,0.14
2007,1,0
2007,2,0.047
2007,3,0.043
2007,4,0.028
2007,5,0
2007,6,0
2007,7,0.017
2007,8,0.013
2007,9,0.062
2007,10,0
2007,11,0.691
2007,12,0.1
2011,1,0.005
2011,2,0.033
2011,3,0.031
2011,4,0.029
2011,5,0.01
2011,6,0.151
2011,7,0.018
2011,8,0.001
2011,9,0.026
2011,10,0
2011,11,0.622
2011,12,0.075
2015,1,0.003
2015,2,0.039
2015,3,0.023
2015,4,0.013
2015,5,0.02
2015,6,0.072
2015,7,0.017
2015,8,0.004
2015,9,0.025
2015,10,0
2015,11,0.725
2015,12,0.058
