year,party,support
1975,1,0.17
1975,2,0.101
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.182
1975,9,0.548
1975,10,0
1975,11,0
1975,12,0
1979,1,0.145
1979,2,0.139
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.162
1979,9,0.542
1979,10,0
1979,11,0.012
1979,12,0
1983,1,0.124
1983,2,0.148
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.036
1983,8,0.128
1983,9,0.556
1983,10,0
1983,11,0.008
1983,12,0
1987,1,0.166
1987,2,0.045
1987,3,0.044
1987,4,0
1987,5,0
1987,6,0
1987,7,0.023
1987,8,0.219
1987,9,0.501
1987,10,0
1987,11,0.002
1987,12,0
1991,1,0.101
1991,2,0.035
1991,3,0.027
1991,4,0
1991,5,0
1991,6,0
1991,7,0.004
1991,8,0.122
1991,9,0.343
1991,10,0.356
1991,11,0.012
1991,12,0
1995,1,0.012
1995,2,0.162
1995,3,0.027
1995,4,0
1995,5,0
1995,6,0
1995,7,0.004
1995,8,0.119
1995,9,0.399
1995,10,0.26
1995,11,0.017
1995,12,0
1999,1,0.028
1999,2,0.203
1999,3,0.025
1999,4,0.006
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.103
1999,9,0.296
1999,10,0.245
1999,11,0.085
1999,12,0
2003,1,0
2003,2,0.315
2003,3,0.047
2003,4,0
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.125
2003,9,0.271
2003,10,0.118
2003,11,0.11
2003,12,0
2007,1,0.022
2007,2,0.2
2007,3,0.085
2007,4,0
2007,5,0
2007,6,0
2007,7,0.009
2007,8,0.142
2007,9,0.275
2007,10,0.173
2007,11,0.093
2007,12,0
2011,1,0.014
2011,2,0.195
2011,3,0.085
2011,4,0
2011,5,0
2011,6,0
2011,7,0.029
2011,8,0.079
2011,9,0.293
2011,10,0.192
2011,11,0.112
2011,12,0
2015,1,0.003
2015,2,0.175
2015,3,0.034
2015,4,0
2015,5,0.011
2015,6,0
2015,7,0.034
2015,8,0.094
2015,9,0.24
2015,10,0.277
2015,11,0.133
2015,12,0
