year,party,support
1975,1,0.007
1975,2,0.03
1975,3,0
1975,4,0.004
1975,5,0
1975,6,0
1975,7,0.023
1975,8,0.488
1975,9,0.337
1975,10,0
1975,11,0.003
1975,12,0.108
1979,1,0
1979,2,0.111
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.051
1979,8,0.582
1979,9,0.208
1979,10,0
1979,11,0.048
1979,12,0
1983,1,0.059
1983,2,0.214
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.153
1983,8,0.343
1983,9,0.179
1983,10,0
1983,11,0
1983,12,0.051
1987,1,0.002
1987,2,0.099
1987,3,0.182
1987,4,0
1987,5,0
1987,6,0
1987,7,0.07
1987,8,0.454
1987,9,0.135
1987,10,0
1987,11,0.032
1987,12,0.026
1991,1,0.033
1991,2,0.146
1991,3,0.125
1991,4,0.001
1991,5,0
1991,6,0
1991,7,0.049
1991,8,0.483
1991,9,0.129
1991,10,0
1991,11,0.013
1991,12,0.021
1995,1,0
1995,2,0.14
1995,3,0.101
1995,4,0
1995,5,0
1995,6,0
1995,7,0.062
1995,8,0.409
1995,9,0.101
1995,10,0
1995,11,0.104
1995,12,0.083
1999,1,0
1999,2,0.185
1999,3,0.058
1999,4,0.014
1999,5,0
1999,6,0
1999,7,0.029
1999,8,0.259
1999,9,0.113
1999,10,0
1999,11,0.185
1999,12,0.158
2003,1,0
2003,2,0.238
2003,3,0.076
2003,4,0
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.271
2003,9,0.102
2003,10,0
2003,11,0.238
2003,12,0.074
2007,1,0
2007,2,0.198
2007,3,0.103
2007,4,0.013
2007,5,0
2007,6,0
2007,7,0
2007,8,0.27
2007,9,0.082
2007,10,0
2007,11,0.33
2007,12,0.004
2011,1,0
2011,2,0.168
2011,3,0.095
2011,4,0.027
2011,5,0.102
2011,6,0.132
2011,7,0
2011,8,0.128
2011,9,0.091
2011,10,0
2011,11,0.238
2011,12,0.018
2015,1,0
2015,2,0.272
2015,3,0.105
2015,4,0
2015,5,0.04
2015,6,0.045
2015,7,0
2015,8,0.154
2015,9,0.037
2015,10,0
2015,11,0.348
2015,12,0
