year,party,support
1975,1,0
1975,2,0.115
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.013
1975,8,0.366
1975,9,0.506
1975,10,0
1975,11,0
1975,12,0
1979,1,0.034
1979,2,0.107
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.351
1979,9,0.509
1979,10,0
1979,11,0
1979,12,0
1983,1,0.018
1983,2,0.093
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.054
1983,8,0.325
1983,9,0.509
1983,10,0
1983,11,0
1983,12,0
1987,1,0.004
1987,2,0.195
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.049
1987,8,0.324
1987,9,0.394
1987,10,0
1987,11,0
1987,12,0.033
1991,1,0
1991,2,0.062
1991,3,0.039
1991,4,0.007
1991,5,0
1991,6,0
1991,7,0.04
1991,8,0.243
1991,9,0.565
1991,10,0
1991,11,0
1991,12,0.044
1995,1,0
1995,2,0.123
1995,3,0.031
1995,4,0
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.344
1995,9,0.367
1995,10,0
1995,11,0.032
1995,12,0.097
1999,1,0
1999,2,0.122
1999,3,0.026
1999,4,0
1999,5,0
1999,6,0
1999,7,0.014
1999,8,0.301
1999,9,0.341
1999,10,0
1999,11,0.191
1999,12,0.005
2003,1,0
2003,2,0.109
2003,3,0.031
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.248
2003,9,0.349
2003,10,0
2003,11,0.262
2003,12,0
2007,1,0
2007,2,0.087
2007,3,0.061
2007,4,0.004
2007,5,0
2007,6,0
2007,7,0
2007,8,0.208
2007,9,0.361
2007,10,0
2007,11,0.275
2007,12,0.004
2011,1,0
2011,2,0.089
2011,3,0.048
2011,4,0.012
2011,5,0.043
2011,6,0.025
2011,7,0.026
2011,8,0.184
2011,9,0.324
2011,10,0
2011,11,0.246
2011,12,0.002
2015,1,0
2015,2,0.098
2015,3,0.036
2015,4,0.004
2015,5,0.023
2015,6,0.015
2015,7,0.007
2015,8,0.167
2015,9,0.255
2015,10,0
2015,11,0.391
2015,12,0.004
