year,party,support
1975,1,0.017
1975,2,0.182
1975,3,0
1975,4,0.064
1975,5,0
1975,6,0
1975,7,0.093
1975,8,0.077
1975,9,0.122
1975,10,0
1975,11,0.304
1975,12,0.142
1979,1,0.027
1979,2,0.179
1979,3,0.009
1979,4,0.077
1979,5,0
1979,6,0
1979,7,0.085
1979,8,0.09
1979,9,0.154
1979,10,0
1979,11,0.302
1979,12,0.078
1983,1,0.034
1983,2,0.171
1983,3,0.024
1983,4,0.049
1983,5,0
1983,6,0
1983,7,0.097
1983,8,0.1
1983,9,0.14
1983,10,0
1983,11,0.296
1983,12,0.091
1987,1,0.037
1987,2,0.125
1987,3,0.059
1987,4,0.054
1987,5,0
1987,6,0
1987,7,0.091
1987,8,0.086
1987,9,0.118
1987,10,0
1987,11,0.285
1987,12,0.145
1991,1,0.016
1991,2,0.147
1991,3,0.067
1991,4,0.058
1991,5,0
1991,6,0
1991,7,0.061
1991,8,0.054
1991,9,0.102
1991,10,0
1991,11,0.273
1991,12,0.222
1995,1,0.021
1995,2,0.168
1995,3,0.064
1995,4,0.056
1995,5,0
1995,6,0
1995,7,0.039
1995,8,0.055
1995,9,0.097
1995,10,0
1995,11,0.36
1995,12,0.139
1999,1,0.011
1999,2,0.157
1999,3,0.037
1999,4,0.072
1999,5,0
1999,6,0
1999,7,0.034
1999,8,0.04
1999,9,0.088
1999,10,0
1999,11,0.486
1999,12,0.075
2003,1,0.011
2003,2,0.156
2003,3,0.075
2003,4,0.096
2003,5,0
2003,6,0
2003,7,0.029
2003,8,0.041
2003,9,0.094
2003,10,0
2003,11,0.449
2003,12,0.049
2007,1,0.009
2007,2,0.118
2007,3,0.08
2007,4,0.089
2007,5,0.049
2007,6,0
2007,7,0.004
2007,8,0.054
2007,9,0.069
2007,10,0
2007,11,0.455
2007,12,0.072
2011,1,0.003
2011,2,0.122
2011,3,0.063
2011,4,0.072
2011,5,0.067
2011,6,0.056
2011,7,0.031
2011,8,0.033
2011,9,0.056
2011,10,0
2011,11,0.426
2011,12,0.07
2015,1,0.006
2015,2,0.131
2015,3,0.052
2015,4,0.082
2015,5,0.045
2015,6,0.031
2015,7,0.024
2015,8,0.027
2015,9,0.081
2015,10,0
2015,11,0.456
2015,12,0.066
