year,party,support
1975,1,0
1975,2,0.034
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.017
1975,8,0.514
1975,9,0.019
1975,10,0
1975,11,0.359
1975,12,0.057
1979,1,0
1979,2,0.051
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.025
1979,8,0.512
1979,9,0.048
1979,10,0
1979,11,0.347
1979,12,0.018
1983,1,0
1983,2,0.075
1983,3,0.046
1983,4,0.04
1983,5,0
1983,6,0
1983,7,0.007
1983,8,0.499
1983,9,0.041
1983,10,0
1983,11,0.268
1983,12,0.023
1987,1,0
1987,2,0.02
1987,3,0.085
1987,4,0
1987,5,0
1987,6,0
1987,7,0.069
1987,8,0.404
1987,9,0.065
1987,10,0
1987,11,0.287
1987,12,0.07
1991,1,0
1991,2,0.074
1991,3,0.051
1991,4,0.02
1991,5,0
1991,6,0
1991,7,0.032
1991,8,0.337
1991,9,0.056
1991,10,0
1991,11,0.301
1991,12,0.129
1995,1,0
1995,2,0.109
1995,3,0.082
1995,4,0.03
1995,5,0
1995,6,0
1995,7,0.022
1995,8,0.253
1995,9,0.107
1995,10,0
1995,11,0.264
1995,12,0.133
1999,1,0
1999,2,0.08
1999,3,0.048
1999,4,0.021
1999,5,0
1999,6,0
1999,7,0.027
1999,8,0.235
1999,9,0.072
1999,10,0
1999,11,0.428
1999,12,0.089
2003,1,0
2003,2,0.062
2003,3,0.063
2003,4,0.018
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.22
2003,9,0.087
2003,10,0
2003,11,0.48
2003,12,0.054
2007,1,0
2007,2,0.066
2007,3,0.097
2007,4,0.034
2007,5,0
2007,6,0
2007,7,0.011
2007,8,0.205
2007,9,0.064
2007,10,0
2007,11,0.477
2007,12,0.045
2011,1,0
2011,2,0.059
2011,3,0.04
2011,4,0.024
2011,5,0.059
2011,6,0.031
2011,7,0
2011,8,0.212
2011,9,0.052
2011,10,0
2011,11,0.492
2011,12,0.031
2015,1,0
2015,2,0.06
2015,3,0.03
2015,4,0.013
2015,5,0.071
2015,6,0.046
2015,7,0.005
2015,8,0.171
2015,9,0.063
2015,10,0
2015,11,0.512
2015,12,0.029
