year,party,support
1975,1,0.001
1975,2,0.278
1975,3,0
1975,4,0.077
1975,5,0
1975,6,0
1975,7,0.047
1975,8,0.016
1975,9,0.005
1975,10,0
1975,11,0.528
1975,12,0.049
1979,1,0.028
1979,2,0.183
1979,3,0
1979,4,0.052
1979,5,0
1979,6,0
1979,7,0.036
1979,8,0.04
1979,9,0.028
1979,10,0
1979,11,0.576
1979,12,0.056
1983,1,0.016
1983,2,0.155
1983,3,0
1983,4,0.076
1983,5,0
1983,6,0
1983,7,0.088
1983,8,0
1983,9,0.078
1983,10,0
1983,11,0.502
1983,12,0.084
1987,1,0.016
1987,2,0.139
1987,3,0.075
1987,4,0.061
1987,5,0
1987,6,0
1987,7,0.072
1987,8,0.014
1987,9,0.257
1987,10,0
1987,11,0.312
1987,12,0.054
1991,1,0.013
1991,2,0.11
1991,3,0.104
1991,4,0.074
1991,5,0
1991,6,0
1991,7,0.064
1991,8,0.024
1991,9,0.078
1991,10,0
1991,11,0.377
1991,12,0.156
1995,1,0.012
1995,2,0.206
1995,3,0.054
1995,4,0.028
1995,5,0
1995,6,0
1995,7,0.012
1995,8,0.005
1995,9,0.125
1995,10,0
1995,11,0.451
1995,12,0.108
1999,1,0
1999,2,0.211
1999,3,0.055
1999,4,0.051
1999,5,0
1999,6,0
1999,7,0.002
1999,8,0.007
1999,9,0.123
1999,10,0
1999,11,0.398
1999,12,0.153
2003,1,0
2003,2,0.209
2003,3,0.081
2003,4,0.069
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.011
2003,9,0.168
2003,10,0
2003,11,0.344
2003,12,0.116
2007,1,0
2007,2,0.166
2007,3,0.146
2007,4,0.081
2007,5,0
2007,6,0
2007,7,0.01
2007,8,0.026
2007,9,0.202
2007,10,0
2007,11,0.287
2007,12,0.082
2011,1,0.002
2011,2,0.187
2011,3,0.128
2011,4,0.043
2011,5,0.041
2011,6,0.135
2011,7,0.016
2011,8,0.012
2011,9,0.117
2011,10,0
2011,11,0.247
2011,12,0.073
2015,1,0
2015,2,0.191
2015,3,0.114
2015,4,0.046
2015,5,0.037
2015,6,0.107
2015,7,0.024
2015,8,0.007
2015,9,0.086
2015,10,0
2015,11,0.342
2015,12,0.047
