year,party,support
1975,1,0.025
1975,2,0.369
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.098
1975,8,0.039
1975,9,0.181
1975,10,0
1975,11,0.23
1975,12,0.058
1979,1,0.047
1979,2,0.255
1979,3,0
1979,4,0.04
1979,5,0
1979,6,0
1979,7,0.074
1979,8,0.037
1979,9,0.312
1979,10,0
1979,11,0.235
1979,12,0
1983,1,0.078
1983,2,0.285
1983,3,0.024
1983,4,0
1983,5,0
1983,6,0
1983,7,0.058
1983,8,0.042
1983,9,0.275
1983,10,0
1983,11,0.202
1983,12,0.037
1987,1,0.064
1987,2,0.178
1987,3,0.074
1987,4,0.018
1987,5,0
1987,6,0
1987,7,0.024
1987,8,0.069
1987,9,0.206
1987,10,0
1987,11,0.285
1987,12,0.081
1991,1,0
1991,2,0.152
1991,3,0.108
1991,4,0.028
1991,5,0
1991,6,0
1991,7,0
1991,8,0.071
1991,9,0.234
1991,10,0
1991,11,0.277
1991,12,0.131
1995,1,0
1995,2,0.202
1995,3,0.102
1995,4,0.021
1995,5,0
1995,6,0
1995,7,0.12
1995,8,0.045
1995,9,0.183
1995,10,0
1995,11,0.235
1995,12,0.092
1999,1,0
1999,2,0.183
1999,3,0.158
1999,4,0.018
1999,5,0
1999,6,0
1999,7,0.023
1999,8,0.045
1999,9,0.231
1999,10,0
1999,11,0.257
1999,12,0.084
2003,1,0
2003,2,0.214
2003,3,0.181
2003,4,0.047
2003,5,0
2003,6,0
2003,7,0.013
2003,8,0.022
2003,9,0.168
2003,10,0
2003,11,0.336
2003,12,0.019
2007,1,0
2007,2,0.186
2007,3,0.177
2007,4,0.034
2007,5,0
2007,6,0
2007,7,0
2007,8,0.051
2007,9,0.172
2007,10,0
2007,11,0.366
2007,12,0.013
2011,1,0
2011,2,0.21
2011,3,0.173
2011,4,0.039
2011,5,0.035
2011,6,0.061
2011,7,0
2011,8,0.039
2011,9,0.097
2011,10,0
2011,11,0.34
2011,12,0.005
2015,1,0
2015,2,0.173
2015,3,0.187
2015,4,0.033
2015,5,0.017
2015,6,0.03
2015,7,0.008
2015,8,0.043
2015,9,0.146
2015,10,0
2015,11,0.358
2015,12,0.004
