year,party,support
1975,1,0.064
1975,2,0.16
1975,3,0.004
1975,4,0
1975,5,0
1975,6,0
1975,7,0.003
1975,8,0.008
1975,9,0.666
1975,10,0
1975,11,0.039
1975,12,0.056
1979,1,0.023
1979,2,0.169
1979,3,0.076
1979,4,0
1979,5,0
1979,6,0
1979,7,0.041
1979,8,0.021
1979,9,0.623
1979,10,0
1979,11,0.047
1979,12,0
1983,1,0.046
1983,2,0.132
1983,3,0.028
1983,4,0
1983,5,0
1983,6,0
1983,7,0.025
1983,8,0.02
1983,9,0.69
1983,10,0
1983,11,0.037
1983,12,0.022
1987,1,0.029
1987,2,0.113
1987,3,0.068
1987,4,0
1987,5,0
1987,6,0
1987,7,0.031
1987,8,0.004
1987,9,0.686
1987,10,0
1987,11,0.015
1987,12,0.053
1991,1,0.05
1991,2,0.158
1991,3,0.017
1991,4,0
1991,5,0
1991,6,0
1991,7,0.023
1991,8,0.011
1991,9,0.666
1991,10,0
1991,11,0.036
1991,12,0.039
1995,1,0.042
1995,2,0.151
1995,3,0.019
1995,4,0
1995,5,0
1995,6,0
1995,7,0.19
1995,8,0.039
1995,9,0.464
1995,10,0
1995,11,0.033
1995,12,0.062
1999,1,0.022
1999,2,0.295
1999,3,0.06
1999,4,0
1999,5,0
1999,6,0
1999,7,0.065
1999,8,0.012
1999,9,0.486
1999,10,0
1999,11,0.03
1999,12,0.029
2003,1,0.057
2003,2,0.12
2003,3,0.053
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.01
2003,8,0.054
2003,9,0.386
2003,10,0
2003,11,0.307
2003,12,0.013
2007,1,0.026
2007,2,0.143
2007,3,0.105
2007,4,0.012
2007,5,0
2007,6,0
2007,7,0.031
2007,8,0.084
2007,9,0.306
2007,10,0
2007,11,0.29
2007,12,0.001
2011,1,0.044
2011,2,0.155
2011,3,0.073
2011,4,0
2011,5,0.044
2011,6,0.001
2011,7,0.011
2011,8,0.066
2011,9,0.262
2011,10,0
2011,11,0.34
2011,12,0.003
2015,1,0.007
2015,2,0.151
2015,3,0.077
2015,4,0
2015,5,0.085
2015,6,0.01
2015,7,0.018
2015,8,0.052
2015,9,0.291
2015,10,0
2015,11,0.307
2015,12,0.002
