year,party,support
1975,1,0.007
1975,2,0.005
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.004
1975,8,0.742
1975,9,0.241
1975,10,0
1975,11,0
1975,12,0
1979,1,0.006
1979,2,0.011
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.003
1979,8,0.677
1979,9,0.302
1979,10,0
1979,11,0
1979,12,0
1983,1,0.015
1983,2,0.008
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.001
1983,8,0.712
1983,9,0.263
1983,10,0
1983,11,0
1983,12,0.001
1987,1,0.006
1987,2,0.004
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.001
1987,8,0.689
1987,9,0.284
1987,10,0
1987,11,0
1987,12,0.017
1991,1,0
1991,2,0.009
1991,3,0.031
1991,4,0
1991,5,0
1991,6,0
1991,7,0.001
1991,8,0.74
1991,9,0.205
1991,10,0
1991,11,0
1991,12,0.015
1995,1,0
1995,2,0.016
1995,3,0.01
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.579
1995,9,0.22
1995,10,0
1995,11,0.172
1995,12,0.002
1999,1,0
1999,2,0.005
1999,3,0.014
1999,4,0
1999,5,0
1999,6,0
1999,7,0.012
1999,8,0.503
1999,9,0.2
1999,10,0
1999,11,0.252
1999,12,0.014
2003,1,0
2003,2,0.011
2003,3,0.029
2003,4,0.01
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.539
2003,9,0.175
2003,10,0
2003,11,0.225
2003,12,0.003
2007,1,0
2007,2,0.024
2007,3,0.027
2007,4,0
2007,5,0
2007,6,0
2007,7,0.009
2007,8,0.478
2007,9,0.161
2007,10,0
2007,11,0.3
2007,12,0
2011,1,0
2011,2,0.028
2011,3,0.02
2011,4,0.007
2011,5,0.014
2011,6,0.016
2011,7,0.001
2011,8,0.476
2011,9,0.16
2011,10,0
2011,11,0.276
2011,12,0.001
2015,1,0
2015,2,0.024
2015,3,0.008
2015,4,0.003
2015,5,0.03
2015,6,0.017
2015,7,0.006
2015,8,0.421
2015,9,0.094
2015,10,0
2015,11,0.395
2015,12,0.002
