year,party,support
1975,1,0
1975,2,0.148
1975,3,0
1975,4,0.09
1975,5,0
1975,6,0
1975,7,0.074
1975,8,0.001
1975,9,0.042
1975,10,0
1975,11,0.574
1975,12,0.071
1979,1,0.004
1979,2,0.179
1979,3,0
1979,4,0.03
1979,5,0
1979,6,0
1979,7,0.049
1979,8,0
1979,9,0.056
1979,10,0
1979,11,0.598
1979,12,0.085
1983,1,0.015
1983,2,0.15
1983,3,0
1983,4,0.02
1983,5,0
1983,6,0
1983,7,0.105
1983,8,0
1983,9,0.077
1983,10,0
1983,11,0.541
1983,12,0.091
1987,1,0.021
1987,2,0.139
1987,3,0.063
1987,4,0.026
1987,5,0
1987,6,0
1987,7,0.08
1987,8,0
1987,9,0.212
1987,10,0
1987,11,0.302
1987,12,0.157
1991,1,0.025
1991,2,0.103
1991,3,0.071
1991,4,0.065
1991,5,0
1991,6,0
1991,7,0.043
1991,8,0.003
1991,9,0.074
1991,10,0
1991,11,0.466
1991,12,0.15
1995,1,0.008
1995,2,0.107
1995,3,0.043
1995,4,0.055
1995,5,0
1995,6,0
1995,7,0.01
1995,8,0.002
1995,9,0.201
1995,10,0
1995,11,0.345
1995,12,0.229
1999,1,0
1999,2,0.142
1999,3,0.04
1999,4,0.031
1999,5,0
1999,6,0
1999,7,0.025
1999,8,0.017
1999,9,0.121
1999,10,0
1999,11,0.479
1999,12,0.147
2003,1,0
2003,2,0.133
2003,3,0.054
2003,4,0.051
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.022
2003,9,0.099
2003,10,0
2003,11,0.538
2003,12,0.09
2007,1,0
2007,2,0.11
2007,3,0.08
2007,4,0.043
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.051
2007,9,0.252
2007,10,0
2007,11,0.381
2007,12,0.07
2011,1,0.001
2011,2,0.081
2011,3,0.103
2011,4,0.023
2011,5,0.032
2011,6,0.224
2011,7,0.028
2011,8,0.015
2011,9,0.078
2011,10,0
2011,11,0.362
2011,12,0.055
2015,1,0.001
2015,2,0.142
2015,3,0.093
2015,4,0.038
2015,5,0.02
2015,6,0.178
2015,7,0.016
2015,8,0.002
2015,9,0.05
2015,10,0
2015,11,0.427
2015,12,0.032
