year,party,support
1975,1,0
1975,2,0.122
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.045
1975,9,0.106
1975,10,0
1975,11,0.727
1975,12,0
1979,1,0
1979,2,0.165
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.089
1979,9,0.105
1979,10,0
1979,11,0.641
1979,12,0
1983,1,0
1983,2,0.129
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.017
1983,9,0.117
1983,10,0
1983,11,0.738
1983,12,0
1987,1,0.047
1987,2,0.101
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.07
1987,8,0.019
1987,9,0.112
1987,10,0
1987,11,0.651
1987,12,0
1991,1,0.089
1991,2,0.158
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.021
1991,8,0.068
1991,9,0.171
1991,10,0
1991,11,0.493
1991,12,0
1995,1,0
1995,2,0.203
1995,3,0.041
1995,4,0
1995,5,0
1995,6,0
1995,7,0.016
1995,8,0.01
1995,9,0.219
1995,10,0
1995,11,0.511
1995,12,0
1999,1,0
1999,2,0.172
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.05
1999,8,0.054
1999,9,0.233
1999,10,0
1999,11,0.491
1999,12,0
2003,1,0
2003,2,0.165
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.041
2003,9,0.149
2003,10,0
2003,11,0.606
2003,12,0.038
2007,1,0
2007,2,0.193
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.021
2007,9,0.193
2007,10,0
2007,11,0.573
2007,12,0.009
2011,1,0
2011,2,0.038
2011,3,0.006
2011,4,0
2011,5,0.072
2011,6,0.523
2011,7,0
2011,8,0.026
2011,9,0.127
2011,10,0
2011,11,0.205
2011,12,0.003
2015,1,0
2015,2,0.06
2015,3,0
2015,4,0
2015,5,0.063
2015,6,0.473
2015,7,0.003
2015,8,0.049
2015,9,0.155
2015,10,0
2015,11,0.198
2015,12,0
