year,party,support
1975,1,0
1975,2,0.359
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.014
1975,8,0.428
1975,9,0.198
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.271
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.027
1979,8,0.373
1979,9,0.329
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.201
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.036
1983,8,0.49
1983,9,0.273
1983,10,0
1983,11,0
1983,12,0
1987,1,0.081
1987,2,0.218
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.012
1987,8,0.358
1987,9,0.331
1987,10,0
1987,11,0
1987,12,0
1991,1,0.104
1991,2,0.166
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.079
1991,8,0.345
1991,9,0.305
1991,10,0
1991,11,0
1991,12,0
1995,1,0.091
1995,2,0.183
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0.079
1995,8,0.255
1995,9,0.257
1995,10,0
1995,11,0.134
1995,12,0
1999,1,0
1999,2,0.256
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.031
1999,8,0.268
1999,9,0.237
1999,10,0
1999,11,0.208
1999,12,0
2003,1,0.137
2003,2,0.153
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.22
2003,9,0.208
2003,10,0
2003,11,0.282
2003,12,0
2007,1,0
2007,2,0.104
2007,3,0.178
2007,4,0
2007,5,0
2007,6,0
2007,7,0
2007,8,0.222
2007,9,0.182
2007,10,0
2007,11,0.313
2007,12,0
2011,1,0
2011,2,0.069
2011,3,0.142
2011,4,0
2011,5,0.086
2011,6,0
2011,7,0.012
2011,8,0.245
2011,9,0.165
2011,10,0
2011,11,0.281
2011,12,0
2015,1,0
2015,2,0.148
2015,3,0.067
2015,4,0
2015,5,0.039
2015,6,0
2015,7,0.01
2015,8,0.264
2015,9,0.158
2015,10,0
2015,11,0.314
2015,12,0
