year,party,support
1975,1,0.008
1975,2,0.328
1975,3,0
1975,4,0.018
1975,5,0
1975,6,0
1975,7,0.088
1975,8,0.018
1975,9,0.331
1975,10,0
1975,11,0.135
1975,12,0.076
1979,1,0.027
1979,2,0.305
1979,3,0
1979,4,0.011
1979,5,0
1979,6,0
1979,7,0.039
1979,8,0.033
1979,9,0.351
1979,10,0
1979,11,0.183
1979,12,0.049
1983,1,0.036
1983,2,0.333
1983,3,0
1983,4,0.022
1983,5,0
1983,6,0
1983,7,0.08
1983,8,0.035
1983,9,0.271
1983,10,0
1983,11,0.179
1983,12,0.044
1987,1,0.018
1987,2,0.256
1987,3,0.086
1987,4,0.02
1987,5,0
1987,6,0
1987,7,0.083
1987,8,0.011
1987,9,0.281
1987,10,0
1987,11,0.135
1987,12,0.11
1991,1,0.028
1991,2,0.218
1991,3,0.106
1991,4,0.024
1991,5,0
1991,6,0
1991,7,0.066
1991,8,0.018
1991,9,0.201
1991,10,0
1991,11,0.138
1991,12,0.201
1995,1,0.021
1995,2,0.293
1995,3,0.061
1995,4,0.016
1995,5,0
1995,6,0
1995,7,0.04
1995,8,0.013
1995,9,0.256
1995,10,0
1995,11,0.137
1995,12,0.163
1999,1,0
1999,2,0.321
1999,3,0.091
1999,4,0.034
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.016
1999,9,0.252
1999,10,0
1999,11,0.173
1999,12,0.098
2003,1,0
2003,2,0.371
2003,3,0.074
2003,4,0.039
2003,5,0
2003,6,0
2003,7,0.021
2003,8,0.023
2003,9,0.205
2003,10,0
2003,11,0.204
2003,12,0.063
2007,1,0
2007,2,0.268
2007,3,0.107
2007,4,0.037
2007,5,0
2007,6,0
2007,7,0.022
2007,8,0.056
2007,9,0.2
2007,10,0
2007,11,0.266
2007,12,0.044
2011,1,0.001
2011,2,0.227
2011,3,0.071
2011,4,0.021
2011,5,0.066
2011,6,0.14
2011,7,0.022
2011,8,0.018
2011,9,0.125
2011,10,0
2011,11,0.296
2011,12,0.015
2015,1,0.002
2015,2,0.22
2015,3,0.067
2015,4,0.024
2015,5,0.072
2015,6,0.121
2015,7,0.019
2015,8,0.018
2015,9,0.138
2015,10,0
2015,11,0.307
2015,12,0.012
