year,party,support
1975,1,0
1975,2,0.16
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.064
1975,8,0.368
1975,9,0.116
1975,10,0
1975,11,0.169
1975,12,0.123
1979,1,0
1979,2,0.166
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.057
1979,8,0.461
1979,9,0.102
1979,10,0
1979,11,0.161
1979,12,0.051
1983,1,0
1983,2,0.172
1983,3,0.064
1983,4,0.044
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.364
1983,9,0.143
1983,10,0
1983,11,0.13
1983,12,0.043
1987,1,0.003
1987,2,0.12
1987,3,0.111
1987,4,0
1987,5,0
1987,6,0
1987,7,0.12
1987,8,0.303
1987,9,0.138
1987,10,0
1987,11,0.129
1987,12,0.075
1991,1,0
1991,2,0.134
1991,3,0.087
1991,4,0.054
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.212
1991,9,0.146
1991,10,0
1991,11,0.141
1991,12,0.191
1995,1,0
1995,2,0.188
1995,3,0.082
1995,4,0.041
1995,5,0
1995,6,0
1995,7,0.021
1995,8,0.16
1995,9,0.16
1995,10,0
1995,11,0.207
1995,12,0.142
1999,1,0
1999,2,0.167
1999,3,0.056
1999,4,0.023
1999,5,0
1999,6,0
1999,7,0.045
1999,8,0.197
1999,9,0.154
1999,10,0
1999,11,0.3
1999,12,0.056
2003,1,0
2003,2,0.141
2003,3,0.067
2003,4,0.02
2003,5,0
2003,6,0
2003,7,0.006
2003,8,0.249
2003,9,0.095
2003,10,0
2003,11,0.376
2003,12,0.046
2007,1,0
2007,2,0.108
2007,3,0.096
2007,4,0.027
2007,5,0
2007,6,0
2007,7,0.016
2007,8,0.187
2007,9,0.1
2007,10,0
2007,11,0.417
2007,12,0.048
2011,1,0
2011,2,0.097
2011,3,0.056
2011,4,0.023
2011,5,0.064
2011,6,0.051
2011,7,0
2011,8,0.193
2011,9,0.077
2011,10,0
2011,11,0.404
2011,12,0.035
2015,1,0
2015,2,0.104
2015,3,0.052
2015,4,0.021
2015,5,0.058
2015,6,0.034
2015,7,0.002
2015,8,0.201
2015,9,0.101
2015,10,0
2015,11,0.403
2015,12,0.025
