year,party,support
1975,1,0.015
1975,2,0.244
1975,3,0
1975,4,0.034
1975,5,0
1975,6,0
1975,7,0.144
1975,8,0.06
1975,9,0.123
1975,10,0
1975,11,0.221
1975,12,0.158
1979,1,0.031
1979,2,0.277
1979,3,0.013
1979,4,0.066
1979,5,0
1979,6,0
1979,7,0.099
1979,8,0.055
1979,9,0.165
1979,10,0
1979,11,0.25
1979,12,0.044
1983,1,0.054
1983,2,0.243
1983,3,0.068
1983,4,0.051
1983,5,0
1983,6,0
1983,7,0.101
1983,8,0.052
1983,9,0.158
1983,10,0
1983,11,0.188
1983,12,0.085
1987,1,0.027
1987,2,0.181
1987,3,0.071
1987,4,0.03
1987,5,0
1987,6,0
1987,7,0.102
1987,8,0.038
1987,9,0.162
1987,10,0
1987,11,0.204
1987,12,0.184
1991,1,0.02
1991,2,0.182
1991,3,0.076
1991,4,0.032
1991,5,0
1991,6,0
1991,7,0.081
1991,8,0.031
1991,9,0.13
1991,10,0
1991,11,0.27
1991,12,0.177
1995,1,0.016
1995,2,0.235
1995,3,0.058
1995,4,0.013
1995,5,0
1995,6,0
1995,7,0.051
1995,8,0.029
1995,9,0.134
1995,10,0
1995,11,0.321
1995,12,0.144
1999,1,0.008
1999,2,0.232
1999,3,0.04
1999,4,0.027
1999,5,0
1999,6,0
1999,7,0.035
1999,8,0.034
1999,9,0.141
1999,10,0
1999,11,0.427
1999,12,0.055
2003,1,0.005
2003,2,0.195
2003,3,0.059
2003,4,0.04
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.047
2003,9,0.127
2003,10,0
2003,11,0.47
2003,12,0.04
2007,1,0.005
2007,2,0.162
2007,3,0.039
2007,4,0.035
2007,5,0.044
2007,6,0
2007,7,0.006
2007,8,0.071
2007,9,0.111
2007,10,0
2007,11,0.466
2007,12,0.059
2011,1,0
2011,2,0.17
2011,3,0.045
2011,4,0.032
2011,5,0.086
2011,6,0.043
2011,7,0.027
2011,8,0.041
2011,9,0.087
2011,10,0
2011,11,0.419
2011,12,0.049
2015,1,0.002
2015,2,0.166
2015,3,0.033
2015,4,0.04
2015,5,0.051
2015,6,0.029
2015,7,0.024
2015,8,0.031
2015,9,0.121
2015,10,0
2015,11,0.45
2015,12,0.054
