year,party,support
1975,1,0
1975,2,0.132
1975,3,0
1975,4,0.004
1975,5,0
1975,6,0
1975,7,0.051
1975,8,0.462
1975,9,0.185
1975,10,0
1975,11,0.105
1975,12,0.061
1979,1,0
1979,2,0.13
1979,3,0
1979,4,0.01
1979,5,0
1979,6,0
1979,7,0.023
1979,8,0.496
1979,9,0.178
1979,10,0
1979,11,0.126
1979,12,0.036
1983,1,0
1983,2,0.19
1983,3,0
1983,4,0.012
1983,5,0
1983,6,0
1983,7,0.052
1983,8,0.435
1983,9,0.181
1983,10,0
1983,11,0.114
1983,12,0.015
1987,1,0.061
1987,2,0.226
1987,3,0
1987,4,0.004
1987,5,0
1987,6,0
1987,7,0.03
1987,8,0.385
1987,9,0.129
1987,10,0
1987,11,0.128
1987,12,0.037
1991,1,0
1991,2,0.141
1991,3,0.057
1991,4,0.012
1991,5,0
1991,6,0
1991,7,0.018
1991,8,0.29
1991,9,0.149
1991,10,0
1991,11,0.174
1991,12,0.159
1995,1,0.002
1995,2,0.175
1995,3,0.044
1995,4,0.006
1995,5,0
1995,6,0
1995,7,0.022
1995,8,0.294
1995,9,0.141
1995,10,0
1995,11,0.151
1995,12,0.165
1999,1,0
1999,2,0.207
1999,3,0.046
1999,4,0.009
1999,5,0
1999,6,0
1999,7,0.009
1999,8,0.289
1999,9,0.143
1999,10,0
1999,11,0.248
1999,12,0.049
2003,1,0.001
2003,2,0.188
2003,3,0.042
2003,4,0.019
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.217
2003,9,0.151
2003,10,0
2003,11,0.361
2003,12,0.012
2007,1,0
2007,2,0.167
2007,3,0.065
2007,4,0.014
2007,5,0
2007,6,0
2007,7,0.032
2007,8,0.182
2007,9,0.127
2007,10,0
2007,11,0.379
2007,12,0.033
2011,1,0
2011,2,0.172
2011,3,0.08
2011,4,0.011
2011,5,0.031
2011,6,0.104
2011,7,0.027
2011,8,0.127
2011,9,0.067
2011,10,0
2011,11,0.365
2011,12,0.018
2015,1,0
2015,2,0.155
2015,3,0.048
2015,4,0.02
2015,5,0.041
2015,6,0.086
2015,7,0.027
2015,8,0.098
2015,9,0.103
2015,10,0
2015,11,0.417
2015,12,0.004
