year,party,support
1975,1,0
1975,2,0.135
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.003
1975,8,0.603
1975,9,0.107
1975,10,0
1975,11,0.151
1975,12,0
1979,1,0
1979,2,0.247
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.443
1979,9,0.11
1979,10,0
1979,11,0.2
1979,12,0
1983,1,0
1983,2,0.147
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.033
1983,8,0.455
1983,9,0.111
1983,10,0
1983,11,0.253
1983,12,0
1987,1,0.012
1987,2,0.189
1987,3,0.014
1987,4,0
1987,5,0
1987,6,0
1987,7,0.024
1987,8,0.276
1987,9,0.115
1987,10,0
1987,11,0.37
1987,12,0
1991,1,0
1991,2,0.078
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.082
1991,8,0.414
1991,9,0.267
1991,10,0
1991,11,0.138
1991,12,0.023
1995,1,0.02
1995,2,0.044
1995,3,0.026
1995,4,0
1995,5,0
1995,6,0
1995,7,0.163
1995,8,0.413
1995,9,0.174
1995,10,0
1995,11,0.157
1995,12,0.004
1999,1,0
1999,2,0.151
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.185
1999,8,0.347
1999,9,0.122
1999,10,0
1999,11,0.191
1999,12,0.004
2003,1,0
2003,2,0.155
2003,3,0.027
2003,4,0.004
2003,5,0
2003,6,0
2003,7,0.112
2003,8,0.233
2003,9,0.107
2003,10,0
2003,11,0.345
2003,12,0.018
2007,1,0
2007,2,0.177
2007,3,0.046
2007,4,0.009
2007,5,0
2007,6,0
2007,7,0.037
2007,8,0.194
2007,9,0.155
2007,10,0
2007,11,0.375
2007,12,0.007
2011,1,0
2011,2,0.19
2011,3,0.052
2011,4,0.004
2011,5,0.026
2011,6,0.009
2011,7,0.044
2011,8,0.185
2011,9,0.131
2011,10,0
2011,11,0.354
2011,12,0.005
2015,1,0
2015,2,0.167
2015,3,0.039
2015,4,0.004
2015,5,0.018
2015,6,0.01
2015,7,0.017
2015,8,0.196
2015,9,0.134
2015,10,0
2015,11,0.4
2015,12,0.014
