year,party,support
1975,1,0
1975,2,0.183
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0
1975,9,0.011
1975,10,0
1975,11,0.782
1975,12,0.025
1979,1,0.005
1979,2,0.157
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.002
1979,8,0
1979,9,0.015
1979,10,0
1979,11,0.8
1979,12,0.02
1983,1,0.032
1983,2,0.154
1983,3,0
1983,4,0.003
1983,5,0
1983,6,0
1983,7,0.015
1983,8,0
1983,9,0.017
1983,10,0
1983,11,0.756
1983,12,0.025
1987,1,0.001
1987,2,0.08
1987,3,0.015
1987,4,0.001
1987,5,0
1987,6,0
1987,7,0.038
1987,8,0.001
1987,9,0.029
1987,10,0
1987,11,0.735
1987,12,0.1
1991,1,0.009
1991,2,0.082
1991,3,0.059
1991,4,0.001
1991,5,0
1991,6,0
1991,7,0.006
1991,8,0
1991,9,0.025
1991,10,0
1991,11,0.675
1991,12,0.145
1995,1,0.012
1995,2,0.061
1995,3,0.021
1995,4,0.008
1995,5,0
1995,6,0
1995,7,0.015
1995,8,0.001
1995,9,0.021
1995,10,0
1995,11,0.706
1995,12,0.156
1999,1,0
1999,2,0.086
1999,3,0.025
1999,4,0.001
1999,5,0
1999,6,0
1999,7,0.039
1999,8,0.001
1999,9,0.034
1999,10,0
1999,11,0.752
1999,12,0.062
2003,1,0
2003,2,0.094
2003,3,0.038
2003,4,0.021
2003,5,0
2003,6,0
2003,7,0.02
2003,8,0.004
2003,9,0.049
2003,10,0
2003,11,0.751
2003,12,0.021
2007,1,0
2007,2,0.11
2007,3,0.053
2007,4,0.022
2007,5,0
2007,6,0
2007,7,0.018
2007,8,0.016
2007,9,0.087
2007,10,0
2007,11,0.637
2007,12,0.055
2011,1,0
2011,2,0.1
2011,3,0.043
2011,4,0.012
2011,5,0.034
2011,6,0.208
2011,7,0.009
2011,8,0.004
2011,9,0.036
2011,10,0
2011,11,0.547
2011,12,0.007
2015,1,0.002
2015,2,0.091
2015,3,0.046
2015,4,0.008
2015,5,0.031
2015,6,0.176
2015,7,0.012
2015,8,0.006
2015,9,0.058
2015,10,0
2015,11,0.552
2015,12,0.019
