year,party,support
1975,1,0.019
1975,2,0.437
1975,3,0
1975,4,0.041
1975,5,0
1975,6,0
1975,7,0.033
1975,8,0.01
1975,9,0.097
1975,10,0
1975,11,0.293
1975,12,0.071
1979,1,0.008
1979,2,0.209
1979,3,0
1979,4,0.034
1979,5,0
1979,6,0
1979,7,0.048
1979,8,0.002
1979,9,0.114
1979,10,0
1979,11,0.524
1979,12,0.063
1983,1,0.046
1983,2,0.359
1983,3,0
1983,4,0.001
1983,5,0
1983,6,0
1983,7,0.062
1983,8,0.003
1983,9,0.102
1983,10,0
1983,11,0.355
1983,12,0.072
1987,1,0.022
1987,2,0.252
1987,3,0.125
1987,4,0.006
1987,5,0
1987,6,0
1987,7,0.064
1987,8,0.003
1987,9,0.114
1987,10,0
1987,11,0.358
1987,12,0.054
1991,1,0.022
1991,2,0.24
1991,3,0.117
1991,4,0.002
1991,5,0
1991,6,0
1991,7,0.025
1991,8,0.005
1991,9,0.135
1991,10,0
1991,11,0.273
1991,12,0.184
1995,1,0.033
1995,2,0.209
1995,3,0.082
1995,4,0.002
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.012
1995,9,0.111
1995,10,0
1995,11,0.368
1995,12,0.178
1999,1,0
1999,2,0.282
1999,3,0.051
1999,4,0.013
1999,5,0
1999,6,0
1999,7,0.018
1999,8,0.02
1999,9,0.144
1999,10,0
1999,11,0.339
1999,12,0.134
2003,1,0
2003,2,0.243
2003,3,0.058
2003,4,0.016
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.022
2003,9,0.126
2003,10,0
2003,11,0.454
2003,12,0.068
2007,1,0
2007,2,0.148
2007,3,0.101
2007,4,0.005
2007,5,0
2007,6,0
2007,7,0.016
2007,8,0.032
2007,9,0.145
2007,10,0
2007,11,0.528
2007,12,0.025
2011,1,0
2011,2,0.157
2011,3,0.048
2011,4,0.009
2011,5,0.03
2011,6,0.135
2011,7,0.01
2011,8,0.008
2011,9,0.085
2011,10,0
2011,11,0.501
2011,12,0.017
2015,1,0
2015,2,0.091
2015,3,0.038
2015,4,0.02
2015,5,0.037
2015,6,0.097
2015,7,0.011
2015,8,0.008
2015,9,0.057
2015,10,0
2015,11,0.626
2015,12,0.015
