year,party,support
1975,1,0.01
1975,2,0.139
1975,3,0
1975,4,0.042
1975,5,0
1975,6,0
1975,7,0.183
1975,8,0.035
1975,9,0.235
1975,10,0
1975,11,0.262
1975,12,0.093
1979,1,0.025
1979,2,0.135
1979,3,0.014
1979,4,0.039
1979,5,0
1979,6,0
1979,7,0.114
1979,8,0.045
1979,9,0.309
1979,10,0
1979,11,0.282
1979,12,0.038
1983,1,0.025
1983,2,0.131
1983,3,0.044
1983,4,0.039
1983,5,0
1983,6,0
1983,7,0.129
1983,8,0.047
1983,9,0.252
1983,10,0
1983,11,0.286
1983,12,0.046
1987,1,0.013
1987,2,0.097
1987,3,0.078
1987,4,0.04
1987,5,0
1987,6,0
1987,7,0.12
1987,8,0.039
1987,9,0.225
1987,10,0
1987,11,0.285
1987,12,0.102
1991,1,0.009
1991,2,0.12
1991,3,0.063
1991,4,0.041
1991,5,0
1991,6,0
1991,7,0.091
1991,8,0.027
1991,9,0.196
1991,10,0
1991,11,0.335
1991,12,0.119
1995,1,0.017
1995,2,0.169
1995,3,0.053
1995,4,0.032
1995,5,0
1995,6,0
1995,7,0.071
1995,8,0.027
1995,9,0.211
1995,10,0
1995,11,0.333
1995,12,0.087
1999,1,0.008
1999,2,0.149
1999,3,0.028
1999,4,0.021
1999,5,0
1999,6,0
1999,7,0.061
1999,8,0.043
1999,9,0.202
1999,10,0
1999,11,0.447
1999,12,0.042
2003,1,0.005
2003,2,0.162
2003,3,0.08
2003,4,0.026
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.041
2003,9,0.189
2003,10,0
2003,11,0.454
2003,12,0.027
2007,1,0.004
2007,2,0.118
2007,3,0.07
2007,4,0.033
2007,5,0.062
2007,6,0
2007,7,0.002
2007,8,0.072
2007,9,0.153
2007,10,0
2007,11,0.456
2007,12,0.031
2011,1,0.001
2011,2,0.11
2011,3,0.039
2011,4,0.022
2011,5,0.115
2011,6,0.073
2011,7,0.025
2011,8,0.038
2011,9,0.129
2011,10,0
2011,11,0.421
2011,12,0.027
2015,1,0
2015,2,0.115
2015,3,0.034
2015,4,0.026
2015,5,0.059
2015,6,0.053
2015,7,0.018
2015,8,0.027
2015,9,0.174
2015,10,0
2015,11,0.462
2015,12,0.033
