year,party,support
1975,1,0.001
1975,2,0.069
1975,3,0
1975,4,0.027
1975,5,0
1975,6,0
1975,7,0.005
1975,8,0.005
1975,9,0.021
1975,10,0
1975,11,0.812
1975,12,0.059
1979,1,0
1979,2,0.065
1979,3,0
1979,4,0.007
1979,5,0
1979,6,0
1979,7,0.004
1979,8,0.001
1979,9,0.017
1979,10,0
1979,11,0.873
1979,12,0.033
1983,1,0.022
1983,2,0.06
1983,3,0
1983,4,0.014
1983,5,0
1983,6,0
1983,7,0.036
1983,8,0.001
1983,9,0.019
1983,10,0
1983,11,0.769
1983,12,0.079
1987,1,0.007
1987,2,0.053
1987,3,0.047
1987,4,0.033
1987,5,0
1987,6,0
1987,7,0.033
1987,8,0.002
1987,9,0.029
1987,10,0
1987,11,0.703
1987,12,0.094
1991,1,0.017
1991,2,0.053
1991,3,0.083
1991,4,0.023
1991,5,0
1991,6,0
1991,7,0.017
1991,8,0.001
1991,9,0.016
1991,10,0
1991,11,0.612
1991,12,0.179
1995,1,0.017
1995,2,0.085
1995,3,0.03
1995,4,0.016
1995,5,0
1995,6,0
1995,7,0.018
1995,8,0.005
1995,9,0.035
1995,10,0
1995,11,0.674
1995,12,0.118
1999,1,0
1999,2,0.101
1999,3,0.033
1999,4,0.036
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0.01
1999,9,0.029
1999,10,0
1999,11,0.594
1999,12,0.172
2003,1,0
2003,2,0.129
2003,3,0.074
2003,4,0.051
2003,5,0
2003,6,0
2003,7,0.013
2003,8,0.012
2003,9,0.025
2003,10,0
2003,11,0.584
2003,12,0.112
2007,1,0
2007,2,0.065
2007,3,0.079
2007,4,0.042
2007,5,0
2007,6,0
2007,7,0.016
2007,8,0.028
2007,9,0.03
2007,10,0
2007,11,0.673
2007,12,0.067
2011,1,0.002
2011,2,0.083
2011,3,0.054
2011,4,0.039
2011,5,0.028
2011,6,0.144
2011,7,0.04
2011,8,0.006
2011,9,0.019
2011,10,0
2011,11,0.533
2011,12,0.053
2015,1,0.007
2015,2,0.093
2015,3,0.063
2015,4,0.04
2015,5,0.021
2015,6,0.077
2015,7,0.023
2015,8,0.006
2015,9,0.02
2015,10,0
2015,11,0.591
2015,12,0.057
