year,party,support
1975,1,0
1975,2,0.293
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.058
1975,8,0.462
1975,9,0.187
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.37
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.037
1979,8,0.42
1979,9,0.173
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.182
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.249
1983,8,0.4
1983,9,0.169
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.232
1987,3,0.019
1987,4,0
1987,5,0
1987,6,0
1987,7,0.007
1987,8,0.514
1987,9,0.228
1987,10,0
1987,11,0
1987,12,0
1991,1,0
1991,2,0.122
1991,3,0.013
1991,4,0
1991,5,0
1991,6,0
1991,7,0
1991,8,0.535
1991,9,0.331
1991,10,0
1991,11,0
1991,12,0
1995,1,0.004
1995,2,0.285
1995,3,0.011
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.409
1995,9,0.291
1995,10,0
1995,11,0
1995,12,0
1999,1,0
1999,2,0.18
1999,3,0.018
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0.394
1999,9,0.221
1999,10,0
1999,11,0.186
1999,12,0
2003,1,0
2003,2,0.194
2003,3,0.029
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.433
2003,9,0.147
2003,10,0
2003,11,0.197
2003,12,0
2007,1,0
2007,2,0.187
2007,3,0.042
2007,4,0
2007,5,0
2007,6,0
2007,7,0.026
2007,8,0.37
2007,9,0.191
2007,10,0
2007,11,0.185
2007,12,0
2011,1,0
2011,2,0.253
2011,3,0.041
2011,4,0
2011,5,0
2011,6,0.005
2011,7,0.007
2011,8,0.298
2011,9,0.211
2011,10,0
2011,11,0.185
2011,12,0
2015,1,0
2015,2,0.242
2015,3,0.048
2015,4,0
2015,5,0
2015,6,0
2015,7,0.017
2015,8,0.281
2015,9,0.204
2015,10,0
2015,11,0.208
2015,12,0
