year,party,support
1975,1,0.093
1975,2,0.341
1975,3,0
1975,4,0.031
1975,5,0
1975,6,0
1975,7,0.107
1975,8,0.123
1975,9,0.219
1975,10,0
1975,11,0
1975,12,0.086
1979,1,0.157
1979,2,0.34
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.084
1979,8,0.14
1979,9,0.238
1979,10,0
1979,11,0
1979,12,0.041
1983,1,0.16
1983,2,0.318
1983,3,0
1983,4,0.036
1983,5,0
1983,6,0
1983,7,0.119
1983,8,0.1
1983,9,0.211
1983,10,0
1983,11,0
1983,12,0.057
1987,1,0.154
1987,2,0.266
1987,3,0.011
1987,4,0.034
1987,5,0
1987,6,0
1987,7,0.162
1987,8,0.101
1987,9,0.224
1987,10,0
1987,11,0
1987,12,0.047
1991,1,0.099
1991,2,0.261
1991,3,0.044
1991,4,0.023
1991,5,0
1991,6,0
1991,7,0.126
1991,8,0.105
1991,9,0.28
1991,10,0
1991,11,0.02
1991,12,0.042
1995,1,0.087
1995,2,0.368
1995,3,0.057
1995,4,0.03
1995,5,0
1995,6,0
1995,7,0.007
1995,8,0.097
1995,9,0.258
1995,10,0
1995,11,0
1995,12,0.097
1999,1,0
1999,2,0.347
1999,3,0.094
1999,4,0.028
1999,5,0
1999,6,0
1999,7,0.055
1999,8,0.086
1999,9,0.217
1999,10,0
1999,11,0.135
1999,12,0.04
2003,1,0
2003,2,0.427
2003,3,0.098
2003,4,0.021
2003,5,0
2003,6,0
2003,7,0.016
2003,8,0.067
2003,9,0.169
2003,10,0
2003,11,0.184
2003,12,0.017
2007,1,0
2007,2,0.371
2007,3,0.13
2007,4,0.024
2007,5,0
2007,6,0
2007,7,0.017
2007,8,0.073
2007,9,0.192
2007,10,0
2007,11,0.181
2007,12,0.011
2011,1,0
2011,2,0.307
2011,3,0.144
2011,4,0.02
2011,5,0.06
2011,6,0.022
2011,7,0.043
2011,8,0.062
2011,9,0.18
2011,10,0
2011,11,0.157
2011,12,0.004
2015,1,0
2015,2,0.351
2015,3,0.121
2015,4,0.019
2015,5,0.05
2015,6,0.011
2015,7,0.014
2015,8,0.06
2015,9,0.202
2015,10,0
2015,11,0.168
2015,12,0.003
