year,party,support
1975,1,0.003
1975,2,0.171
1975,3,0
1975,4,0.055
1975,5,0
1975,6,0
1975,7,0.016
1975,8,0
1975,9,0.024
1975,10,0
1975,11,0.675
1975,12,0.056
1979,1,0.018
1979,2,0.144
1979,3,0
1979,4,0.033
1979,5,0
1979,6,0
1979,7,0.01
1979,8,0
1979,9,0.053
1979,10,0
1979,11,0.709
1979,12,0.031
1983,1,0.025
1983,2,0.14
1983,3,0
1983,4,0.039
1983,5,0
1983,6,0
1983,7,0.037
1983,8,0.001
1983,9,0.061
1983,10,0
1983,11,0.638
1983,12,0.059
1987,1,0.005
1987,2,0.117
1987,3,0.058
1987,4,0.036
1987,5,0
1987,6,0
1987,7,0.052
1987,8,0
1987,9,0.043
1987,10,0
1987,11,0.615
1987,12,0.075
1991,1,0.014
1991,2,0.122
1991,3,0.087
1991,4,0.032
1991,5,0
1991,6,0
1991,7,0.03
1991,8,0.003
1991,9,0.039
1991,10,0
1991,11,0.52
1991,12,0.152
1995,1,0.009
1995,2,0.152
1995,3,0.037
1995,4,0.052
1995,5,0
1995,6,0
1995,7,0.007
1995,8,0.002
1995,9,0.056
1995,10,0
1995,11,0.514
1995,12,0.169
1999,1,0
1999,2,0.148
1999,3,0.03
1999,4,0.037
1999,5,0
1999,6,0
1999,7,0.027
1999,8,0.008
1999,9,0.094
1999,10,0
1999,11,0.505
1999,12,0.151
2003,1,0
2003,2,0.184
2003,3,0.054
2003,4,0.066
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.007
2003,9,0.083
2003,10,0
2003,11,0.504
2003,12,0.087
2007,1,0
2007,2,0.122
2007,3,0.066
2007,4,0.052
2007,5,0
2007,6,0
2007,7,0.037
2007,8,0.024
2007,9,0.069
2007,10,0
2007,11,0.556
2007,12,0.074
2011,1,0
2011,2,0.098
2011,3,0.045
2011,4,0.041
2011,5,0.03
2011,6,0.216
2011,7,0.029
2011,8,0.017
2011,9,0.04
2011,10,0
2011,11,0.429
2011,12,0.054
2015,1,0.004
2015,2,0.085
2015,3,0.041
2015,4,0.032
2015,5,0.034
2015,6,0.189
2015,7,0.022
2015,8,0.012
2015,9,0.037
2015,10,0
2015,11,0.479
2015,12,0.066
