year,party,support
1975,1,0.005
1975,2,0.332
1975,3,0
1975,4,0.009
1975,5,0
1975,6,0
1975,7,0.054
1975,8,0.008
1975,9,0.159
1975,10,0
1975,11,0.339
1975,12,0.096
1979,1,0.024
1979,2,0.321
1979,3,0
1979,4,0.015
1979,5,0
1979,6,0
1979,7,0.055
1979,8,0.015
1979,9,0.189
1979,10,0
1979,11,0.322
1979,12,0.058
1983,1,0.019
1983,2,0.339
1983,3,0
1983,4,0.006
1983,5,0
1983,6,0
1983,7,0.094
1983,8,0.023
1983,9,0.193
1983,10,0
1983,11,0.252
1983,12,0.074
1987,1,0.015
1987,2,0.283
1987,3,0.077
1987,4,0.008
1987,5,0
1987,6,0
1987,7,0.049
1987,8,0.011
1987,9,0.175
1987,10,0
1987,11,0.247
1987,12,0.135
1991,1,0.014
1991,2,0.235
1991,3,0.104
1991,4,0.015
1991,5,0
1991,6,0
1991,7,0.03
1991,8,0.018
1991,9,0.174
1991,10,0
1991,11,0.224
1991,12,0.184
1995,1,0.023
1995,2,0.232
1995,3,0.044
1995,4,0.027
1995,5,0
1995,6,0
1995,7,0.03
1995,8,0.02
1995,9,0.233
1995,10,0
1995,11,0.224
1995,12,0.167
1999,1,0
1999,2,0.261
1999,3,0.108
1999,4,0.029
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.015
1999,9,0.213
1999,10,0
1999,11,0.224
1999,12,0.134
2003,1,0
2003,2,0.318
2003,3,0.092
2003,4,0.027
2003,5,0
2003,6,0
2003,7,0.025
2003,8,0.026
2003,9,0.196
2003,10,0
2003,11,0.219
2003,12,0.097
2007,1,0
2007,2,0.182
2007,3,0.127
2007,4,0.068
2007,5,0
2007,6,0
2007,7,0.022
2007,8,0.035
2007,9,0.189
2007,10,0
2007,11,0.306
2007,12,0.071
2011,1,0.001
2011,2,0.183
2011,3,0.096
2011,4,0.047
2011,5,0.075
2011,6,0.157
2011,7,0.018
2011,8,0.009
2011,9,0.085
2011,10,0
2011,11,0.297
2011,12,0.032
2015,1,0.002
2015,2,0.168
2015,3,0.093
2015,4,0.052
2015,5,0.084
2015,6,0.141
2015,7,0.014
2015,8,0.011
2015,9,0.101
2015,10,0
2015,11,0.304
2015,12,0.03
