year,party,support
1975,1,0
1975,2,0.123
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.037
1975,8,0.24
1975,9,0.146
1975,10,0
1975,11,0.389
1975,12,0.065
1979,1,0
1979,2,0.142
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.03
1979,8,0.261
1979,9,0.122
1979,10,0
1979,11,0.41
1979,12,0.035
1983,1,0
1983,2,0.141
1983,3,0.044
1983,4,0.043
1983,5,0
1983,6,0
1983,7,0.021
1983,8,0.228
1983,9,0.204
1983,10,0
1983,11,0.301
1983,12,0.018
1987,1,0.001
1987,2,0.063
1987,3,0.079
1987,4,0
1987,5,0
1987,6,0
1987,7,0.076
1987,8,0.183
1987,9,0.13
1987,10,0
1987,11,0.431
1987,12,0.037
1991,1,0
1991,2,0.089
1991,3,0.067
1991,4,0.014
1991,5,0
1991,6,0
1991,7,0.042
1991,8,0.157
1991,9,0.117
1991,10,0
1991,11,0.396
1991,12,0.118
1995,1,0
1995,2,0.141
1995,3,0.081
1995,4,0.029
1995,5,0
1995,6,0
1995,7,0.013
1995,8,0.125
1995,9,0.115
1995,10,0
1995,11,0.395
1995,12,0.099
1999,1,0
1999,2,0.135
1999,3,0.061
1999,4,0.025
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0.178
1999,9,0.111
1999,10,0
1999,11,0.425
1999,12,0.039
2003,1,0
2003,2,0.118
2003,3,0.085
2003,4,0.016
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.132
2003,9,0.132
2003,10,0
2003,11,0.492
2003,12,0.018
2007,1,0
2007,2,0.101
2007,3,0.131
2007,4,0.014
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.114
2007,9,0.108
2007,10,0
2007,11,0.485
2007,12,0.033
2011,1,0
2011,2,0.099
2011,3,0.085
2011,4,0.022
2011,5,0.042
2011,6,0.066
2011,7,0
2011,8,0.109
2011,9,0.071
2011,10,0
2011,11,0.474
2011,12,0.032
2015,1,0
2015,2,0.118
2015,3,0.056
2015,4,0.017
2015,5,0.06
2015,6,0.038
2015,7,0.001
2015,8,0.109
2015,9,0.106
2015,10,0
2015,11,0.47
2015,12,0.025
