year,party,support
1975,1,0.122
1975,2,0.125
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.235
1975,9,0.517
1975,10,0
1975,11,0
1975,12,0
1979,1,0.232
1979,2,0.165
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.248
1979,9,0.347
1979,10,0
1979,11,0.008
1979,12,0
1983,1,0.177
1983,2,0.13
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.309
1983,9,0.364
1983,10,0
1983,11,0.02
1983,12,0
1987,1,0.093
1987,2,0.108
1987,3,0.009
1987,4,0
1987,5,0
1987,6,0
1987,7,0
1987,8,0.485
1987,9,0.295
1987,10,0
1987,11,0.009
1987,12,0
1991,1,0.042
1991,2,0.039
1991,3,0.011
1991,4,0
1991,5,0
1991,6,0
1991,7,0.003
1991,8,0.454
1991,9,0.142
1991,10,0.297
1991,11,0.012
1991,12,0
1995,1,0
1995,2,0.07
1995,3,0.028
1995,4,0
1995,5,0
1995,6,0
1995,7,0.001
1995,8,0.344
1995,9,0.317
1995,10,0.24
1995,11,0
1995,12,0
1999,1,0.015
1999,2,0.072
1999,3,0.013
1999,4,0
1999,5,0
1999,6,0
1999,7,0.012
1999,8,0.344
1999,9,0.268
1999,10,0.269
1999,11,0.008
1999,12,0
2003,1,0
2003,2,0.19
2003,3,0.029
2003,4,0
2003,5,0
2003,6,0
2003,7,0.02
2003,8,0.357
2003,9,0.227
2003,10,0.161
2003,11,0.015
2003,12,0
2007,1,0.015
2007,2,0.091
2007,3,0.04
2007,4,0
2007,5,0
2007,6,0
2007,7,0.004
2007,8,0.441
2007,9,0.238
2007,10,0.136
2007,11,0.036
2007,12,0
2011,1,0.013
2011,2,0.079
2011,3,0.027
2011,4,0
2011,5,0
2011,6,0
2011,7,0.009
2011,8,0.368
2011,9,0.187
2011,10,0.191
2011,11,0.126
2011,12,0
2015,1,0.001
2015,2,0.039
2015,3,0.051
2015,4,0
2015,5,0.016
2015,6,0
2015,7,0.016
2015,8,0.306
2015,9,0.267
2015,10,0.243
2015,11,0.063
2015,12,0
