year,party,support
1975,1,0
1975,2,0.072
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.026
1975,8,0.22
1975,9,0.062
1975,10,0
1975,11,0.522
1975,12,0.098
1979,1,0
1979,2,0.078
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.036
1979,8,0.235
1979,9,0.07
1979,10,0
1979,11,0.563
1979,12,0.017
1983,1,0
1983,2,0.088
1983,3,0.053
1983,4,0.051
1983,5,0
1983,6,0
1983,7,0.051
1983,8,0.204
1983,9,0.059
1983,10,0
1983,11,0.464
1983,12,0.029
1987,1,0
1987,2,0.049
1987,3,0.103
1987,4,0
1987,5,0
1987,6,0
1987,7,0.076
1987,8,0.217
1987,9,0.071
1987,10,0
1987,11,0.435
1987,12,0.049
1991,1,0
1991,2,0.061
1991,3,0.11
1991,4,0.017
1991,5,0
1991,6,0
1991,7,0.031
1991,8,0.183
1991,9,0.066
1991,10,0
1991,11,0.425
1991,12,0.105
1995,1,0
1995,2,0.077
1995,3,0.09
1995,4,0.011
1995,5,0
1995,6,0
1995,7,0.021
1995,8,0.125
1995,9,0.09
1995,10,0
1995,11,0.462
1995,12,0.124
1999,1,0
1999,2,0.071
1999,3,0.066
1999,4,0.021
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.164
1999,9,0.086
1999,10,0
1999,11,0.514
1999,12,0.06
2003,1,0
2003,2,0.055
2003,3,0.081
2003,4,0.013
2003,5,0
2003,6,0
2003,7,0.013
2003,8,0.176
2003,9,0.065
2003,10,0
2003,11,0.551
2003,12,0.046
2007,1,0
2007,2,0.069
2007,3,0.091
2007,4,0.032
2007,5,0
2007,6,0
2007,7,0.015
2007,8,0.133
2007,9,0.066
2007,10,0
2007,11,0.563
2007,12,0.031
2011,1,0
2011,2,0.046
2011,3,0.075
2011,4,0.033
2011,5,0.029
2011,6,0.059
2011,7,0
2011,8,0.14
2011,9,0.075
2011,10,0
2011,11,0.523
2011,12,0.02
2015,1,0
2015,2,0.065
2015,3,0.037
2015,4,0.038
2015,5,0.051
2015,6,0.043
2015,7,0.001
2015,8,0.141
2015,9,0.08
2015,10,0
2015,11,0.529
2015,12,0.015
