year,party,support
1975,1,0.002
1975,2,0.24
1975,3,0
1975,4,0.095
1975,5,0
1975,6,0
1975,7,0.086
1975,8,0.06
1975,9,0.103
1975,10,0
1975,11,0.308
1975,12,0.106
1979,1,0
1979,2,0.206
1979,3,0
1979,4,0.13
1979,5,0
1979,6,0
1979,7,0.06
1979,8,0.055
1979,9,0.101
1979,10,0
1979,11,0.426
1979,12,0.02
1983,1,0
1983,2,0.204
1983,3,0
1983,4,0.098
1983,5,0
1983,6,0
1983,7,0.085
1983,8,0.09
1983,9,0.158
1983,10,0
1983,11,0.346
1983,12,0.018
1987,1,0.057
1987,2,0.139
1987,3,0
1987,4,0.079
1987,5,0
1987,6,0
1987,7,0.045
1987,8,0.102
1987,9,0.156
1987,10,0
1987,11,0.338
1987,12,0.084
1991,1,0
1991,2,0.149
1991,3,0.064
1991,4,0.054
1991,5,0
1991,6,0
1991,7,0.046
1991,8,0.072
1991,9,0.129
1991,10,0
1991,11,0.325
1991,12,0.16
1995,1,0.007
1995,2,0.164
1995,3,0.059
1995,4,0.041
1995,5,0
1995,6,0
1995,7,0.029
1995,8,0.068
1995,9,0.147
1995,10,0
1995,11,0.303
1995,12,0.18
1999,1,0
1999,2,0.156
1999,3,0.04
1999,4,0.072
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.143
1999,9,0.17
1999,10,0
1999,11,0.363
1999,12,0.041
2003,1,0.002
2003,2,0.193
2003,3,0.057
2003,4,0.064
2003,5,0
2003,6,0
2003,7,0.003
2003,8,0.105
2003,9,0.156
2003,10,0
2003,11,0.415
2003,12,0.005
2007,1,0
2007,2,0.15
2007,3,0.07
2007,4,0.053
2007,5,0
2007,6,0
2007,7,0.048
2007,8,0.116
2007,9,0.145
2007,10,0
2007,11,0.4
2007,12,0.019
2011,1,0
2011,2,0.164
2011,3,0.061
2011,4,0.039
2011,5,0.036
2011,6,0.056
2011,7,0.007
2011,8,0.084
2011,9,0.136
2011,10,0
2011,11,0.385
2011,12,0.031
2015,1,0
2015,2,0.138
2015,3,0.037
2015,4,0.046
2015,5,0.039
2015,6,0.055
2015,7,0.017
2015,8,0.06
2015,9,0.178
2015,10,0
2015,11,0.423
2015,12,0.009
