year,party,support
1975,1,0
1975,2,0.027
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.035
1975,8,0.765
1975,9,0.08
1975,10,0
1975,11,0
1975,12,0.093
1979,1,0
1979,2,0.04
1979,3,0
1979,4,0.007
1979,5,0
1979,6,0
1979,7,0.047
1979,8,0.8
1979,9,0.107
1979,10,0
1979,11,0
1979,12,0
1983,1,0.022
1983,2,0.039
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.047
1983,8,0.758
1983,9,0.114
1983,10,0
1983,11,0.02
1983,12,0
1987,1,0.051
1987,2,0.041
1987,3,0
1987,4,0.011
1987,5,0
1987,6,0
1987,7,0.052
1987,8,0.719
1987,9,0.093
1987,10,0
1987,11,0
1987,12,0.033
1991,1,0
1991,2,0.044
1991,3,0.043
1991,4,0
1991,5,0
1991,6,0
1991,7,0.056
1991,8,0.662
1991,9,0.106
1991,10,0
1991,11,0
1991,12,0.09
1995,1,0
1995,2,0.064
1995,3,0.03
1995,4,0.01
1995,5,0
1995,6,0
1995,7,0.042
1995,8,0.595
1995,9,0.105
1995,10,0
1995,11,0.081
1995,12,0.074
1999,1,0
1999,2,0.069
1999,3,0.023
1999,4,0.01
1999,5,0
1999,6,0
1999,7,0.022
1999,8,0.41
1999,9,0.169
1999,10,0
1999,11,0.278
1999,12,0.02
2003,1,0
2003,2,0.093
2003,3,0.05
2003,4,0.014
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.351
2003,9,0.1
2003,10,0
2003,11,0.367
2003,12,0.012
2007,1,0
2007,2,0.075
2007,3,0.03
2007,4,0.016
2007,5,0.025
2007,6,0
2007,7,0.005
2007,8,0.347
2007,9,0.105
2007,10,0
2007,11,0.379
2007,12,0.017
2011,1,0
2011,2,0.09
2011,3,0.029
2011,4,0.035
2011,5,0.046
2011,6,0.036
2011,7,0
2011,8,0.327
2011,9,0.101
2011,10,0
2011,11,0.327
2011,12,0.008
2015,1,0
2015,2,0.075
2015,3,0.034
2015,4,0.019
2015,5,0.038
2015,6,0.033
2015,7,0.015
2015,8,0.33
2015,9,0.124
2015,10,0
2015,11,0.324
2015,12,0.008
