year,party,support
1975,1,0.002
1975,2,0.23
1975,3,0
1975,4,0.046
1975,5,0
1975,6,0
1975,7,0.101
1975,8,0.078
1975,9,0.24
1975,10,0
1975,11,0.202
1975,12,0.102
1979,1,0
1979,2,0.218
1979,3,0
1979,4,0.069
1979,5,0
1979,6,0
1979,7,0.061
1979,8,0.103
1979,9,0.263
1979,10,0
1979,11,0.248
1979,12,0.038
1983,1,0
1983,2,0.247
1983,3,0
1983,4,0.054
1983,5,0
1983,6,0
1983,7,0.065
1983,8,0.087
1983,9,0.263
1983,10,0
1983,11,0.225
1983,12,0.06
1987,1,0.06
1987,2,0.18
1987,3,0
1987,4,0.036
1987,5,0
1987,6,0
1987,7,0.056
1987,8,0.062
1987,9,0.267
1987,10,0
1987,11,0.216
1987,12,0.123
1991,1,0
1991,2,0.155
1991,3,0.076
1991,4,0.031
1991,5,0
1991,6,0
1991,7,0.062
1991,8,0.065
1991,9,0.188
1991,10,0
1991,11,0.246
1991,12,0.177
1995,1,0.013
1995,2,0.18
1995,3,0.066
1995,4,0.025
1995,5,0
1995,6,0
1995,7,0.056
1995,8,0.07
1995,9,0.178
1995,10,0
1995,11,0.222
1995,12,0.19
1999,1,0
1999,2,0.16
1999,3,0.047
1999,4,0.036
1999,5,0
1999,6,0
1999,7,0.029
1999,8,0.111
1999,9,0.222
1999,10,0
1999,11,0.316
1999,12,0.08
2003,1,0.014
2003,2,0.197
2003,3,0.053
2003,4,0.056
2003,5,0
2003,6,0
2003,7,0.007
2003,8,0.114
2003,9,0.2
2003,10,0
2003,11,0.341
2003,12,0.018
2007,1,0
2007,2,0.166
2007,3,0.077
2007,4,0.055
2007,5,0
2007,6,0
2007,7,0.058
2007,8,0.088
2007,9,0.167
2007,10,0
2007,11,0.364
2007,12,0.024
2011,1,0
2011,2,0.166
2011,3,0.077
2011,4,0.063
2011,5,0.042
2011,6,0.067
2011,7,0.011
2011,8,0.074
2011,9,0.147
2011,10,0
2011,11,0.332
2011,12,0.02
2015,1,0
2015,2,0.155
2015,3,0.055
2015,4,0.064
2015,5,0.054
2015,6,0.042
2015,7,0.02
2015,8,0.053
2015,9,0.197
2015,10,0
2015,11,0.345
2015,12,0.015
