year,party,support
1975,1,0.113
1975,2,0.222
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.045
1975,8,0.049
1975,9,0.5
1975,10,0
1975,11,0
1975,12,0.071
1979,1,0.142
1979,2,0.191
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.003
1979,8,0.038
1979,9,0.587
1979,10,0
1979,11,0
1979,12,0.039
1983,1,0.04
1983,2,0.135
1983,3,0.064
1983,4,0
1983,5,0
1983,6,0
1983,7,0.013
1983,8,0.091
1983,9,0.581
1983,10,0
1983,11,0
1983,12,0.076
1987,1,0.021
1987,2,0.133
1987,3,0.11
1987,4,0
1987,5,0
1987,6,0
1987,7,0.005
1987,8,0.073
1987,9,0.6
1987,10,0
1987,11,0
1987,12,0.058
1991,1,0.037
1991,2,0.194
1991,3,0.086
1991,4,0
1991,5,0
1991,6,0
1991,7,0.024
1991,8,0.086
1991,9,0.516
1991,10,0
1991,11,0.018
1991,12,0.04
1995,1,0.068
1995,2,0.238
1995,3,0.033
1995,4,0
1995,5,0
1995,6,0
1995,7,0.07
1995,8,0.109
1995,9,0.457
1995,10,0
1995,11,0
1995,12,0.024
1999,1,0.113
1999,2,0.136
1999,3,0.089
1999,4,0
1999,5,0
1999,6,0
1999,7,0.016
1999,8,0.085
1999,9,0.439
1999,10,0
1999,11,0.122
1999,12,0
2003,1,0.048
2003,2,0.166
2003,3,0.141
2003,4,0
2003,5,0
2003,6,0
2003,7,0.007
2003,8,0.081
2003,9,0.352
2003,10,0
2003,11,0.205
2003,12,0
2007,1,0.045
2007,2,0.142
2007,3,0.176
2007,4,0.025
2007,5,0
2007,6,0
2007,7,0
2007,8,0.106
2007,9,0.319
2007,10,0
2007,11,0.18
2007,12,0.007
2011,1,0.036
2011,2,0.184
2011,3,0.098
2011,4,0.023
2011,5,0.029
2011,6,0
2011,7,0.001
2011,8,0.064
2011,9,0.35
2011,10,0
2011,11,0.174
2011,12,0.041
2015,1,0.05
2015,2,0.2
2015,3,0.079
2015,4,0.014
2015,5,0.016
2015,6,0.006
2015,7,0.002
2015,8,0.093
2015,9,0.345
2015,10,0
2015,11,0.15
2015,12,0.045
